"GSM1276497" "GSM1276498" "GSM1276499" "GSM1276500" "GSM1276501" "GSM1276502" "GSM1276503" "GSM1276504" "GSM1276505" "GSM1276506"
"AT3G57150" 45462 6923 28623 4486 31140 1513 34771 8651 11597 2298
"AT3G57157" 5 3 5 5 9 6 4 5 3 0
"AT3G57160" 143 2298 58 507 282 207 354 997 578 15
"AT3G57170" 1065 1114 825 820 1071 409 1473 976 874 128
"AT3G57180" 2817 676 2122 426 2285 260 3358 1003 1185 416
"AT3G57190" 467 118 382 84 506 51 785 184 87 36
"AT3G57200" 281 1279 215 888 156 651 232 1020 1471 154
"AT3G57210" 0 0 0 0 1 0 2 0 3 0
"AT3G57220" 848 1122 741 898 1211 820 1507 916 750 110
"AT3G57230" 208 211 233 266 242 94 337 320 274 149
"AT3G57240" 0 16 4 388 14 327 7 769 4088 639
"AT3G57250" 0 0 0 1 0 0 0 0 0 0
"AT3G57260" 0 0 0 0 0 0 0 0 0 0
"AT3G57270" 1 9 0 0 0 12 1 7 5 0
"AT3G57280" 1512 897 978 904 1343 505 2789 1372 1068 313
"AT3G57290" 15294 7024 11227 5650 12397 3297 17974 6292 8629 1320
"AT3G57300" 4337 4849 3403 2258 3907 490 4839 2899 5399 1038
"AT3G57310" 0 13 1 11 1 0 2 5 0 0
"AT3G57320" 387 314 176 116 299 125 735 423 356 85
"AT3G57330" 326 104 239 74 374 59 903 162 142 95
"AT3G57340" 1196 2222 1330 2713 1572 1698 2600 2156 2781 979
"AT3G57350" 2988 1230 1924 981 2574 477 3318 1186 1846 355
"AT3G57360" 289 100 184 100 317 52 431 167 159 69
"AT3G57370" 20 11 7 1 16 4 19 15 7 0
"AT3G57380" 231 203 174 123 134 168 196 121 134 68
"AT3G57390" 98 1439 75 1352 70 394 90 1015 1938 546
"AT3G57400" 363 806 406 782 367 371 1028 1027 1408 126
"AT3G57410" 2458 3684 1524 2173 1993 1048 3000 2699 5052 783
"AT3G57420" 996 1469 806 1325 980 549 1661 911 1431 336
"AT3G57430" 425 111 395 169 530 89 856 188 164 63
"AT3G57440" 20 23 8 9 14 3 17 24 7 8
"AT3G57450" 1961 2290 1655 2101 1462 2161 8657 4587 5280 290
"AT3G57460" 1 32 16 45 10 8 14 33 8 0
"AT3G57470" 2406 1163 1232 517 1885 225 2453 1275 1138 213
"AT3G57480" 99 215 118 183 137 119 210 148 80 58
"AT3G57490" 3389 1040 2845 1150 2203 511 5779 2002 1849 123
"AT3G57500" 263 37 534 1 404 5 799 151 26 81
"AT3G57510" 0 0 0 0 2 0 3 4 2 51
"AT3G57520" 4934 3986 5689 8592 7921 6740 11881 23552 7888 1610
"AT3G57530" 2336 863 2988 1245 3394 1033 8091 1755 2217 404
"AT3G57540" 5 76 34 192 24 36 129 273 145 10
"AT3G57550" 4069 2640 2366 2691 2657 1351 4691 2677 3525 722
"AT3G57560" 3936 1546 4274 1572 4945 1064 7621 2358 3333 584
"AT3G57570" 1956 1444 1410 1267 1677 525 2202 921 1383 350
"AT3G57580" 465 411 226 117 299 127 572 298 305 110
"AT3G57586" 0 2 8 202 15 3 5 4 0 3
"AT3G57590" 554 530 483 391 496 136 791 363 451 86
"AT3G57600" 3 56 25 47 6 47 33 119 146 5
"AT3G57610" 13847 4846 10754 4948 13744 3758 20989 7557 9148 714
"AT3G57620" 0 0 0 0 1 0 1 0 0 4
"AT3G57630" 524 1055 743 659 396 217 656 449 1141 851
"AT3G57640" 3 23 1 4 7 33 3 18 9 18
"AT3G57645" 9 15 6 8 11 21 47 114 6 0
"AT3G57650" 5822 6619 5833 6561 5776 2808 9323 6355 11782 980
"AT3G57660" 10430 2101 5433 1022 5814 233 5441 1235 2707 671
"AT3G57670" 298 1 306 9 342 0 494 45 22 5
"AT3G57680" 20 51 56 192 49 76 71 154 211 67
"AT3G57690" 1 20 1 7 0 1 0 72 100 28
"AT3G57700" 0 0 0 0 0 0 0 0 0 0
"AT3G57710" 423 591 297 482 419 250 555 390 359 318
"AT3G57720" 45 38 24 33 35 19 62 46 21 35
"AT3G57730" 155 150 171 203 161 120 367 130 93 74
"AT3G57740" 19 28 0 0 0 0 14 3 0 0
"AT3G57750" 159 148 181 212 241 69 330 137 203 119
"AT3G57760" 90 54 96 69 155 31 169 61 32 16
"AT3G57765" 2 6 6 12 5 18 11 64 8 0
"AT3G57770" 20 52 50 144 14 104 42 143 131 38
"AT3G57780" 186 839 233 687 229 330 337 1083 1413 404
"AT3G57785" 1109 1303 1027 1180 1195 798 2930 2023 3572 162
"AT3G57790" 252 408 190 320 230 185 488 431 641 180
"AT3G57800" 870 205 899 154 1158 83 1721 452 421 67
"AT3G57810" 719 586 720 699 859 398 1495 798 856 166
"AT3G57820" 8 1 9 2 7 2 16 4 18 0
"AT3G57830" 1547 59 1783 151 1521 82 2559 440 226 134
"AT3G57840" 0 0 0 0 0 0 0 0 0 0
"AT3G57850" 0 0 0 0 0 0 0 0 0 0
"AT3G57854" 0 0 0 0 0 0 0 0 0 0
"AT3G57860" 1139 354 991 488 1092 270 1951 742 771 70
"AT3G57870" 3529 2875 3054 2793 4095 1689 8058 4937 4395 976
"AT3G57880" 9658 9615 11628 11732 13826 7738 22626 9644 17214 1292
"AT3G57890" 5224 4678 4763 4632 5884 2527 8896 5206 8013 2109
"AT3G57900" 0 1 1 2 1 0 1 0 0 0
"AT3G57910" 526 295 449 322 498 87 699 401 349 274
"AT3G57920" 159 114 153 183 174 111 210 255 416 36
"AT3G57930" 4709 1313 4318 1141 5008 793 7448 2028 2509 1888
"AT3G57940" 4883 1142 2332 791 2177 224 2545 675 1271 312
"AT3G57950" 7 0 14 0 11 0 54 0 0 0
"AT3G57958" 0 0 0 0 2 0 0 0 0 0
"AT3G57960" 0 0 0 0 0 0 0 0 0 0
"AT3G57965" 330 315 281 183 286 58 349 183 229 167
"AT3G57970" 174 175 159 87 172 20 169 83 80 50
"AT3G57980" 904 801 764 378 773 142 915 697 1471 267
"AT3G57990" 2633 2858 2873 2547 3155 1404 5918 3983 6006 1338
"AT3G58000" 0 3 0 4 0 0 1 6 5 10
"AT3G58010" 414 381 264 216 353 180 687 409 438 266
"AT3G58020" 361 244 420 383 554 190 771 423 230 108
"AT3G58030" 3515 2799 3205 2782 3670 1342 6003 2774 5289 698
"AT3G58035" 0 0 0 0 0 0 0 0 0 3
"AT3G58040" 1631 2035 1701 1794 1791 714 2655 1634 2859 525
"AT3G58050" 1462 1447 1295 994 1685 298 1803 1024 2350 640
"AT3G58060" 2 62 15 132 16 96 21 125 79 0
"AT3G58070" 6 135 7 178 17 98 24 127 327 279
"AT3G58080" 0 0 0 0 0 0 0 0 0 0
"AT3G58090" 266 157 300 184 348 83 602 355 284 140
"AT3G58100" 593 679 530 957 589 426 1121 1499 1628 200
"AT3G58110" 6369 4517 5986 3432 5766 1110 6951 3214 4693 2422
"AT3G58120" 800 2 865 23 1014 8 1794 317 31 178
"AT3G58130" 375 306 288 317 350 183 693 359 291 119
"AT3G58140" 4491 2377 3600 2158 4541 1485 6833 2784 2387 463
"AT3G58150" 20 38 23 36 24 12 41 47 34 15
"AT3G58160" 585 375 421 140 553 33 650 277 285 147
"AT3G58165" 0 0 0 2 0 1 1 2 0 0
"AT3G58170" 889 1833 866 1811 1081 1074 2365 2452 2180 504
"AT3G58180" 1139 522 765 485 886 316 1650 677 823 368
"AT3G58190" 0 0 0 0 0 0 0 0 0 0
"AT3G58193" 1 2 6 2 4 9 7 1 0 5
"AT3G58196" 9 0 5 1 11 15 10 3 0 1
"AT3G58200" 197 735 250 678 374 426 1539 533 364 138
"AT3G58210" 29 116 11 112 11 53 9 94 91 40
"AT3G58220" 1870 1362 2617 1734 2200 581 3171 1583 1882 520
"AT3G58230" 1 2 0 1 0 2 5 1 0 0
"AT3G58240" 0 0 0 0 0 0 0 0 0 4
"AT3G58250" 0 0 0 0 0 0 1 0 0 0
"AT3G58260" 0 4 0 17 0 4 0 0 0 0
"AT3G58270" 35 8 206 168 252 191 183 187 162 70
"AT3G58280" 0 0 0 0 0 0 0 0 0 0
"AT3G58290" 0 2 0 0 0 0 0 0 0 0
"AT3G58300" 0 0 0 0 0 0 0 0 0 0
"AT3G58310" 0 0 0 0 0 0 0 0 0 6
"AT3G58320" 1 55 0 8 0 2 2 42 9 4
"AT3G58330" 0 8 0 20 0 15 0 56 9 5
"AT3G58340" 0 3 4 0 0 0 2 10 0 0
"AT3G58347" 0 0 0 0 0 0 0 0 0 0
"AT3G58350" 0 0 0 0 0 0 0 0 0 0
"AT3G58360" 58 48 25 40 10 32 21 30 30 5
"AT3G58370" 1 0 0 1 0 0 2 0 0 0
"AT3G58380" 66 4 34 2 40 0 64 10 0 4
"AT3G58390" 25 47 31 24 31 14 50 51 96 5
"AT3G58400" 0 0 0 0 2 0 0 3 0 0
"AT3G58410" 7 4 38 1 20 0 46 1 2 0
"AT3G58420" 431 1 8 0 60 0 236 40 2 0
"AT3G58430" 0 0 351 17 438 8 305 53 21 21
"AT3G58440" 0 4 1 27 3 1 3 7 8 14
"AT3G58450" 0 2 1 2 2 11 2 19 16 10
"AT3G58460" 1427 2241 1330 2847 1586 1728 3482 3382 4545 291
"AT3G58470" 1564 603 1350 565 1412 335 2587 1005 890 33
"AT3G58480" 3 6 1 2 1 0 1 9 5 5
"AT3G58490" 691 635 542 651 694 404 1423 887 1299 59
"AT3G58500" 8239 5562 7297 6295 8814 3627 16993 7753 9171 719
"AT3G58510" 7614 3259 6322 3198 5701 1823 9418 4122 6861 653
"AT3G58520" 954 201 588 193 829 156 1305 317 343 65
"AT3G58530" 586 405 469 368 560 204 795 396 429 217
"AT3G58540" 63 111 59 66 111 49 134 93 52 6
"AT3G58550" 0 0 0 0 0 0 2 1 0 0
"AT3G58560" 5758 3888 4607 3340 5016 1802 8252 3602 5413 776
"AT3G58570" 9315 4059 9279 4762 10015 3253 15781 6551 7704 789
"AT3G58580" 2635 2072 2067 1802 2216 961 3277 1712 2667 558
"AT3G58590" 511 173 381 125 379 38 664 120 131 43
"AT3G58600" 1041 1750 1146 1633 1398 846 2139 1954 3539 1214
"AT3G58610" 52841 11948 40210 13361 54428 11131 77447 23761 29890 2370
"AT3G58620" 262 172 328 315 208 121 472 325 595 85
"AT3G58630" 713 764 588 715 642 492 1172 948 2285 266
"AT3G58640" 1784 3332 1809 3020 2177 1344 3547 2636 4836 479
"AT3G58650" 5494 2802 4642 2450 5135 923 6492 2345 4072 929
"AT3G58660" 11688 2244 6913 1592 8084 666 8901 2220 3417 1189
"AT3G58670" 590 608 471 560 588 342 932 608 684 270
"AT3G58676" 0 0 0 0 0 0 0 0 0 0
"AT3G58680" 6180 4773 6820 6282 8059 3588 17072 10165 10440 3922
"AT3G58690" 915 1807 989 1804 1158 1045 2275 1770 1928 278
"AT3G58700" 6100 1989 4596 2039 4519 882 8507 3331 2644 441
"AT3G58710" 27 8 24 15 37 1 69 23 32 33
"AT3G58720" 1 1 7 3 4 0 12 0 0 8
"AT3G58730" 4809 6785 3641 5539 4533 3389 9184 6017 7254 1090
"AT3G58740" 442 19932 1423 38656 2157 16407 888 32349 32594 6294
"AT3G58750" 2742 3012 2305 3350 2777 1995 5034 3661 5682 687
"AT3G58760" 271 866 626 3181 749 1773 809 3783 3679 563
"AT3G58770" 612 80 696 88 822 65 728 229 59 46
"AT3G58780" 20 372 13 209 11 148 6 290 1057 690
"AT3G58790" 187 174 174 193 242 135 703 189 416 214
"AT3G58795" 0 0 0 0 0 0 0 0 0 0
"AT3G58800" 672 636 616 716 745 392 1237 371 390 122
"AT3G58810" 189 105 220 151 321 73 253 168 196 28
"AT3G58820" 383 221 348 239 338 115 596 349 264 86
"AT3G58830" 1155 429 1005 515 1144 269 2067 916 715 145
"AT3G58840" 2403 538 2023 557 1718 265 2368 859 964 656
"AT3G58850" 362 101 530 117 571 85 1655 555 666 330
"AT3G58860" 8 0 16 14 10 1 10 0 0 0
"AT3G58865" 1426 2023 150 387 274 253 1730 2324 2638 123
"AT3G58877" 0 0 0 1 0 0 0 0 0 0
"AT3G58880" 0 10 0 10 1 4 1 7 10 0
"AT3G58890" 0 0 0 0 0 0 0 0 0 0
"AT3G58900" 382 538 263 541 492 253 781 526 383 85
"AT3G58910" 2 0 5 2 7 0 9 2 0 0
"AT3G58920" 9 5 7 14 5 1 9 2 0 10
"AT3G58930" 1957 999 1518 1033 1747 387 2986 813 894 198
"AT3G58940" 550 299 1397 1086 518 160 864 397 534 51
"AT3G58950" 14 62 6 63 5 15 11 32 42 2
"AT3G58960" 0 0 0 8 2 7 1 21 23 9
"AT3G58970" 659 1287 657 1158 785 824 1439 1509 2739 372
"AT3G58975" 428 592 387 580 455 343 769 451 520 129
"AT3G58980" 431 719 684 1061 1104 597 1926 667 542 63
"AT3G58990" 45 67 37 71 92 81 152 61 1 66
"AT3G59000" 283 258 290 306 338 152 392 212 269 48
"AT3G59010" 5 35 19 153 9 25 12 106 130 464
"AT3G59020" 8869 4565 5605 3460 7079 1341 8981 3364 4774 1063
"AT3G59030" 9 841 10 36 20 16 31 26 212 20
"AT3G59040" 3847 617 3198 677 3501 422 4383 1149 608 831
"AT3G59050" 0 0 0 0 0 0 0 0 0 0
"AT3G59052" 0 0 0 0 0 0 0 0 0 0
"AT3G59060" 38 7 80 46 46 24 314 108 56 1
"AT3G59068" 11 3 16 8 14 0 28 19 0 1
"AT3G59070" 4 30 0 17 0 0 0 4 3 0
"AT3G59080" 207 96 362 49 440 49 913 143 128 18
"AT3G59090" 824 1348 779 1382 951 726 1924 1373 1616 887
"AT3G59100" 745 168 1064 384 1046 127 982 483 311 158
"AT3G59110" 1188 1309 1035 1067 1373 711 1898 1918 2536 381
"AT3G59120" 1 12 0 2 0 2 1 3 0 0
"AT3G59130" 0 0 0 0 0 0 0 0 0 0
"AT3G59140" 438 867 133 156 145 136 182 373 700 85
"AT3G59150" 454 928 406 994 525 545 889 419 318 110
"AT3G59160" 1 2 7 0 6 0 4 4 0 0
"AT3G59170" 1 0 0 8 0 0 1 0 0 8
"AT3G59180" 1 0 0 1 0 0 2 3 0 0
"AT3G59190" 298 170 322 140 167 80 325 114 100 23
"AT3G59200" 686 294 546 255 426 199 739 251 253 41
"AT3G59210" 627 1343 213 930 181 316 806 468 539 117
"AT3G59220" 16 54 8 64 24 23 61 29 34 15
"AT3G59230" 0 0 0 9 0 6 0 2 2 0
"AT3G59240" 0 0 0 0 0 0 0 0 0 0
"AT3G59250" 0 0 4 47 0 0 1 3 0 0
"AT3G59260" 0 0 0 0 0 0 0 0 0 0
"AT3G59270" 221 2 157 7 90 0 137 30 4 0
"AT3G59280" 1333 1252 1225 1324 1313 524 2238 1477 1428 445
"AT3G59290" 1265 834 748 650 665 167 1132 656 1334 354
"AT3G59300" 909 1167 908 1593 951 575 1779 1377 1777 217
"AT3G59310" 163 81 245 39 283 10 726 98 15 6
"AT3G59320" 294 537 219 379 279 170 438 642 660 152
"AT3G59330" 184 308 113 224 140 108 198 247 191 27
"AT3G59340" 1 0 0 0 2 1 4 4 0 0
"AT3G59350" 958 732 1101 1187 1606 1649 3540 1679 2130 508
"AT3G59360" 1041 1390 895 1286 1010 648 1695 1044 1624 643
"AT3G59370" 0 84 5 136 4 76 1 180 224 66
"AT3G59380" 1644 1363 1331 1293 1719 861 2716 1777 2300 355
"AT3G59390" 296 305 217 375 277 185 596 455 460 182
"AT3G59400" 2052 750 3546 814 4415 865 7660 3229 2289 1231
"AT3G59410" 1380 1266 1044 781 1193 314 1610 858 1362 324
"AT3G59415" 0 0 0 0 1 0 1 0 0 0
"AT3G59420" 3351 675 2989 748 3100 414 4514 1067 1443 379
"AT3G59430" 245 195 520 429 551 197 534 407 479 97
"AT3G59440" 10 29 10 2 11 21 38 18 54 7
"AT3G59450" 53 4 10 0 37 9 37 20 7 18
"AT3G59455" 0 2 0 0 0 0 0 0 0 0
"AT3G59460" 0 30 0 6 2 16 1 49 22 0
"AT3G59470" 492 429 597 496 553 263 1001 640 759 134
"AT3G59480" 39 333 62 580 68 1318 129 1731 751 89
"AT3G59490" 411 245 375 344 336 91 597 270 236 49
"AT3G59500" 1051 1703 1203 1944 1283 1208 2676 1917 2159 342
"AT3G59510" 2 21 11 408 13 16 10 117 54 4
"AT3G59520" 360 295 275 366 413 207 655 171 145 67
"AT3G59530" 78 183 84 107 143 48 159 129 335 47
"AT3G59540" 17579 5877 13677 6314 18311 3497 29982 13798 9013 1785
"AT3G59550" 1413 578 1312 449 1282 165 1718 601 878 58
"AT3G59570" 593 204 422 129 376 75 545 226 180 96
"AT3G59580" 11 100 13 121 9 55 12 120 127 74
"AT3G59590" 1 99 4 224 5 64 16 177 60 8
"AT3G59600" 2333 1490 1820 1320 2098 805 4166 2631 2126 493
"AT3G59610" 25 1106 6 205 20 198 63 552 357 25
"AT3G59620" 0 3 1 8 5 41 1 72 480 27
"AT3G59630" 1428 849 1011 659 1226 374 1528 667 868 202
"AT3G59640" 589 628 466 623 569 340 953 763 860 221
"AT3G59650" 1950 644 1500 750 1824 531 3368 1389 1440 139
"AT3G59660" 1215 3378 1280 3238 1547 1678 2607 3429 3985 1141
"AT3G59670" 3118 656 1897 477 2253 310 3650 697 833 369
"AT3G59680" 143 207 93 133 150 62 275 194 137 38
"AT3G59690" 13 5 2 1 4 0 7 8 0 0
"AT3G59695" 0 0 0 0 0 0 1 0 0 0
"AT3G59700" 46 8 24 8 70 2 68 16 7 11
"AT3G59710" 15 0 0 0 13 0 76 17 0 6
"AT3G59720" 0 0 0 0 0 0 0 0 0 0
"AT3G59730" 0 1 1 0 0 0 8 0 3 0
"AT3G59740" 0 0 2 2 5 0 6 13 8 0
"AT3G59750" 106 21 240 29 216 14 183 40 35 7
"AT3G59760" 2743 1629 2547 1055 3440 862 4805 1676 2323 354
"AT3G59765" 218 101 640 164 1397 247 1198 463 309 187
"AT3G59770" 3344 4475 3092 4034 3260 1702 4709 2933 5932 741
"AT3G59780" 4769 2925 5315 2746 5442 2028 11135 4994 4949 439
"AT3G59790" 7 205 0 10 0 0 4 17 18 0
"AT3G59800" 579 332 535 347 683 203 787 470 352 358
"AT3G59810" 675 296 652 319 675 187 1288 495 637 183
"AT3G59820" 4516 1602 2457 829 2846 219 3116 1035 1730 721
"AT3G59830" 37 6 70 5 78 4 63 18 4 32
"AT3G59840" 1561 940 2006 853 1834 520 4704 3011 2852 191
"AT3G59845" 0 1 1 0 0 0 0 6 0 1
"AT3G59850" 39 1569 67 1705 44 585 15 1655 1980 194
"AT3G59860" 0 2 1 7 0 0 0 3 0 0
"AT3G59870" 682 339 610 303 758 139 1065 319 309 124
"AT3G59880" 1 12 2 7 12 2 20 6 8 0
"AT3G59884" 3 4 0 1 1 0 1 0 0 0
"AT3G59890" 2951 766 2010 691 2216 323 4026 952 1029 136
"AT3G59900" 5 5 8 21 21 13 27 22 13 57
"AT3G59910" 2157 2476 1858 2524 2329 2073 3330 2514 4285 637
"AT3G59920" 8528 11942 9188 12285 10851 6530 17849 12109 19256 2578
"AT3G59923" 0 0 0 0 0 0 0 0 0 0
"AT3G59926" 0 0 0 0 0 1 2 9 0 0
"AT3G59930" 2 0 0 0 0 0 1 0 3 1
"AT3G59940" 300 677 694 1015 1430 590 2320 1854 1391 92
"AT3G59950" 965 1245 854 1269 1039 699 1746 1402 2114 189
"AT3G59960" 2 11 9 2 6 3 3 5 0 0
"AT3G59970" 6856 3174 4700 2560 6475 1785 9502 3122 5430 1223
"AT3G59980" 2501 1090 1857 1105 2433 889 4394 2032 2521 107
"AT3G59990" 6392 4007 5108 3868 5814 1884 7467 4233 4949 984
"AT3G60000" 16 1552 52 1705 41 1131 16 1722 2576 162
"AT3G60010" 1 85 9 98 4 21 4 112 118 11
"AT3G60020" 0 0 1 0 0 0 0 0 0 0
"AT3G60030" 2187 1824 1844 2395 2529 1343 3136 1748 3172 899
"AT3G60040" 139 166 132 217 160 124 278 203 299 57
"AT3G60050" 577 441 426 430 563 215 961 433 391 212
"AT3G60060" 0 1 3 1 0 0 0 0 0 0
"AT3G60070" 235 1167 268 2943 295 1098 489 1424 961 124
"AT3G60075" 1 0 1 0 1 1 4 0 0 0
"AT3G60080" 385 903 330 843 431 426 722 760 971 450
"AT3G60090" 0 1 0 0 0 0 0 0 0 0
"AT3G60100" 20 7 15 12 18 9 43 38 9 5
"AT3G60110" 481 110 346 44 447 17 503 101 113 188
"AT3G60120" 0 0 1 0 2 0 2 0 0 2
"AT3G60130" 1242 1602 1387 1511 1893 1151 3737 2687 2607 398
"AT3G60140" 4 65 8 13 11 1 19 532 882 115
"AT3G60150" 114 102 3 0 112 61 257 164 226 27
"AT3G60160" 83 520 54 157 85 53 84 69 322 612
"AT3G60164" 2 2 0 1 2 0 4 0 0 0
"AT3G60170" 623 958 0 0 8 0 561 185 571 63
"AT3G60176" 0 6 5 1 4 0 4 0 0 0
"AT3G60180" 88 111 76 87 155 72 206 212 60 27
"AT3G60190" 3256 3123 3138 3254 3285 2097 5812 3374 5277 412
"AT3G60200" 434 415 325 276 421 189 833 523 583 95
"AT3G60210" 3478 1433 2677 1135 3839 654 7244 2599 1637 354
"AT3G60220" 259 115 452 389 428 75 937 373 267 88
"AT3G60238" 0 0 0 0 0 0 0 0 0 0
"AT3G60240" 21431 18755 14589 11395 16611 2898 18872 11475 30333 2898
"AT3G60245" 51078 13834 42340 13740 48783 7585 86902 44295 41032 8767
"AT3G60250" 3539 2708 3116 3423 3390 1658 5905 3391 3246 608
"AT3G60260" 985 867 968 1474 1449 856 2311 1400 1434 279
"AT3G60270" 0 0 0 0 0 0 0 0 3 0
"AT3G60280" 0 1 1 0 0 1 0 1 0 13
"AT3G60286" 37 19 33 17 44 5 53 12 2 12
"AT3G60290" 89 42 87 52 83 23 177 105 70 18
"AT3G60300" 967 1196 971 1469 975 542 2119 2032 2426 812
"AT3G60310" 473 327 403 286 486 79 684 307 290 159
"AT3G60318" 2 1 5 4 14 0 17 3 0 0
"AT3G60320" 2191 3606 1447 5214 1609 1266 2660 4658 9871 853
"AT3G60328" 0 0 0 0 0 0 0 0 0 0
"AT3G60330" 159 30 105 29 135 5 137 25 62 17
"AT3G60340" 2153 713 2269 923 2802 599 5768 1315 807 631
"AT3G60350" 2297 2456 1535 2500 1825 822 2873 1351 1875 641
"AT3G60360" 2441 548 1725 403 1664 223 2556 791 679 295
"AT3G60370" 1067 454 884 522 967 251 2086 556 281 109
"AT3G60380" 2140 1819 1759 1757 1930 643 2763 1950 3741 526
"AT3G60390" 1703 286 1450 271 1664 125 2370 599 556 100
"AT3G60400" 595 408 531 314 589 156 1008 331 398 61
"AT3G60410" 1132 1007 1214 1111 1350 518 2577 1365 2131 213
"AT3G60420" 2 3 8 12 7 18 22 34 15 1
"AT3G60440" 452 492 343 240 570 197 779 403 313 151
"AT3G60450" 951 742 536 660 958 504 1687 846 897 367
"AT3G60460" 0 0 0 0 4 0 0 2 0 0
"AT3G60470" 5 0 6 0 4 0 6 1 0 0
"AT3G60480" 222 246 264 224 336 262 792 1018 1074 59
"AT3G60490" 2 63 1 22 0 12 1 59 130 5
"AT3G60500" 2895 1120 2063 791 2397 474 3158 1392 1497 344
"AT3G60510" 823 693 765 671 781 346 1288 875 1021 250
"AT3G60520" 33 600 38 437 91 106 243 212 901 39
"AT3G60530" 1148 1813 1113 1121 1297 708 2513 1811 4929 287
"AT3G60540" 71 151 41 56 39 31 329 117 77 84
"AT3G60550" 4 60 9 57 9 54 73 12 55 0
"AT3G60560" 0 0 0 0 0 0 0 0 0 0
"AT3G60565" 0 0 6 268 0 0 0 0 1 0
"AT3G60570" 0 1 0 3 0 0 0 7 23 0
"AT3G60580" 87 74 22 30 14 19 39 42 72 33
"AT3G60590" 224 511 290 410 330 211 448 440 575 127
"AT3G60600" 4952 3803 5316 5352 6327 2924 11462 6773 8057 932
"AT3G60610" 362 304 348 340 362 169 604 414 780 229
"AT3G60613" 2 1 0 0 0 3 2 0 0 0
"AT3G60620" 1003 406 1006 442 1139 283 1630 534 495 104
"AT3G60630" 1409 396 1528 502 1686 275 2422 841 970 162
"AT3G60640" 517 363 372 346 492 155 930 536 354 293
"AT3G60647" 12 0 18 0 16 0 13 0 0 0
"AT3G60650" 44 0 44 0 30 0 50 10 0 11
"AT3G60660" 626 470 465 227 441 121 786 330 394 76
"AT3G60670" 562 2 341 9 225 5 715 107 6 14
"AT3G60680" 425 578 460 615 458 393 758 355 487 151
"AT3G60690" 122 52 115 103 88 96 212 197 105 104
"AT3G60700" 229 6782 118 2215 193 1298 251 3564 1811 341
"AT3G60710" 1 17 0 3 0 0 2 11 3 0
"AT3G60720" 1 0 1 0 0 1 1 11 0 0
"AT3G60730" 12 12 35 10 34 16 46 24 74 1
"AT3G60740" 2077 2290 1932 2131 2018 1072 2485 1463 2239 583
"AT3G60750" 68609 44737 75331 65354 87268 42219 154108 66179 119897 5011
"AT3G60760" 0 0 0 0 2 0 0 0 0 0
"AT3G60770" 33060 12973 24567 11522 26854 6736 50341 21770 18261 3217
"AT3G60780" 16 24 37 9 53 28 173 79 48 0
"AT3G60790" 0 2 2 26 3 5 0 3 3 0
"AT3G60800" 879 698 824 921 910 377 1544 529 496 351
"AT3G60805" 0 0 0 0 0 0 0 0 0 0
"AT3G60810" 465 338 375 220 681 219 1158 811 494 174
"AT3G60820" 8228 6370 7029 8376 8499 4868 14678 10173 10529 1066
"AT3G60830" 3209 1620 2332 1902 2994 1317 4666 2394 2664 292
"AT3G60840" 2133 3156 2276 3276 2239 1324 2805 3517 5529 479
"AT3G60850" 1268 1134 1391 1328 1472 608 2148 1019 2123 471
"AT3G60860" 5521 5870 4177 4137 4866 1757 6460 2933 6327 1223
"AT3G60870" 284 2 261 5 210 0 592 92 0 16
"AT3G60880" 1842 1035 1708 856 2888 851 4034 1543 1802 830
"AT3G60890" 4 32 1 6 1 0 6 6 0 0
"AT3G60897" 0 0 0 0 0 0 0 0 0 0
"AT3G60900" 5138 8540 5041 8079 4233 3017 9681 6035 29109 6543
"AT3G60910" 689 365 453 304 567 190 1237 481 371 142
"AT3G60920" 442 249 327 54 5 2 141 47 43 22
"AT3G60930" 3 3 2 1 571 497 1384 552 1703 1
"AT3G60935" 5 0 0 0 8 0 4 2 0 0
"AT3G60940" 10 12 4 0 1 0 11 9 3 9
"AT3G60950" 231 242 72 92 55 55 211 173 142 18
"AT3G60955" 0 0 0 0 0 0 0 0 0 0
"AT3G60957" 2 1 0 1 0 0 1 2 0 0
"AT3G60960" 1066 724 12 128 601 265 1092 566 734 211
"AT3G60961" 7 11 13 12 10 0 16 14 14 11
"AT3G60965" 8 196 14 198 422 357 330 515 877 114
"AT3G60966" 0 1 0 1 0 0 3 0 1 0
"AT3G60970" 5 28 1 11 4 9 2 5 25 17
"AT3G60972" 16 8 1 2 8 4 16 13 35 0
"AT3G60980" 226 88 33 40 180 39 253 131 128 19
"AT3G60990" 5 9 5 26 1 1 2 2 3 0
"AT3G61010" 922 478 69 19 933 254 1211 793 801 379
"AT3G61020" 311 222 1 6 296 108 531 345 474 148
"AT3G61028" 1 2 0 0 1 13 1 4 1 2
"AT3G61030" 234 243 61 63 46 38 198 110 96 29
"AT3G61035" 0 0 0 0 0 0 0 0 0 0
"AT3G61040" 1 97 2 55 9 33 0 74 90 11
"AT3G61050" 4701 8935 5267 8740 5550 4354 8858 8692 11396 1718
"AT3G61060" 121 53 213 140 297 128 454 263 202 131
"AT3G61070" 2330 3706 2219 3669 2349 2371 4790 3453 3628 738
"AT3G61080" 319 213 294 124 300 98 588 425 331 87
"AT3G61090" 16 215 15 140 6 64 15 172 215 3
"AT3G61100" 813 173 672 209 686 99 1170 435 313 99
"AT3G61105" 0 0 1 0 0 0 0 0 0 0
