"GSM1017156" "GSM1017157" "GSM1017158" "GSM1017159" "GSM1017160" "GSM1017161" "GSM1017162" "GSM1017163" "GSM1017164" "GSM1017165" "GSM1017166" "GSM1017167"
"AT1G04380" 9 7 11 6 2 119 7 22 9 6 13 216
"AT1G04390" 451 1422 917 1170 688 1005 575 1232 1046 2037 710 934
"AT1G04400" 6265 8828 6912 5107 9339 1267 9082 7697 9751 7196 5006 596
"AT1G04410" 29297 22053 37350 53003 23527 8088 26163 25947 32744 51549 23012 5600
"AT1G04420" 5090 4985 5494 1513 2380 1337 6394 7255 7902 1108 3078 1167
"AT1G04425" 137 188 130 34 240 32 110 186 82 29 76 89
"AT1G04430" 5696 13297 6473 2877 23845 15600 4806 4766 4796 2920 8455 22172
"AT1G04440" 2824 4886 3451 5187 5760 2423 2763 2994 3325 6958 2649 2049
"AT1G04445" 2 8 15 50 5 0 3 11 6 105 2 0
"AT1G04450" 0 0 0 0 0 1 0 1 0 0 0 5
"AT1G04457" 136 79 78 15 50 6 94 54 91 4 46 4
"AT1G04470" 13 1 1 1 2 181 6 0 1 4 3 577
"AT1G04480" 3121 3317 3402 3511 2439 516 4183 3128 3492 1830 7707 543
"AT1G04490" 78 54 62 173 44 759 22 29 29 40 47 1503
"AT1G04500" 13 7 13 2 32 976 4 1 5 7 50 1019
"AT1G04501" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04510" 2746 2394 2016 2381 2903 2004 3151 2698 2876 3209 4555 2030
"AT1G04520" 1657 725 687 115 414 120 1089 1135 857 107 1227 117
"AT1G04530" 2463 1508 1374 1117 1202 307 2816 3003 3655 1002 1763 248
"AT1G04540" 101 206 311 264 120 37 97 408 249 293 94 41
"AT1G04550" 931 772 805 397 631 703 1324 1495 1461 474 1097 779
"AT1G04555" 225 317 324 789 218 158 189 238 243 504 280 112
"AT1G04560" 0 31 7 297 2 0 35 260 97 2206 0 1
"AT1G04570" 102 19 39 62 60 23 104 128 121 63 178 63
"AT1G04580" 11 10 93 818 11 3 49 11 20 1696 3 18
"AT1G04590" 1032 945 902 788 491 343 1054 978 861 772 1284 321
"AT1G04600" 47 114 39 118 22 11 41 114 88 290 22 19
"AT1G04610" 66 73 32 1 16 46 34 78 35 0 69 42
"AT1G04620" 1473 1853 1671 890 839 810 2498 2249 2111 962 992 825
"AT1G04625" 0 0 0 1 0 3 0 0 0 1 0 10
"AT1G04630" 825 797 875 619 720 442 885 830 857 486 860 371
"AT1G04635" 120 117 103 213 45 14 104 97 76 92 256 4
"AT1G04640" 1438 1270 1835 592 167 128 1923 1346 2108 308 883 177
"AT1G04645" 0 0 0 2 1 23 1 0 0 1 0 80
"AT1G04650" 221 183 147 105 205 97 211 249 240 202 89 111
"AT1G04660" 13 8 7 28 6 1 15 22 6 3 13 0
"AT1G04670" 1 3 5 0 0 1 0 2 0 1 0 1
"AT1G04680" 3577 3577 4213 354 1316 1275 2588 3659 2068 356 1576 1764
"AT1G04684" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04690" 3789 5013 5282 5984 6281 1041 4364 4104 4523 5113 3602 889
"AT1G04700" 207 328 216 288 155 110 117 266 166 617 134 317
"AT1G04710" 1223 967 1230 1944 445 376 1463 1403 1346 1756 1083 579
"AT1G04720" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04730" 496 497 367 403 325 310 340 469 326 612 360 413
"AT1G04750" 2981 3809 3677 5011 5342 854 2929 3198 2840 4268 3604 969
"AT1G04760" 103 81 53 8 39 8 99 136 63 13 43 11
"AT1G04770" 2087 730 1846 1210 1609 587 885 1169 961 2154 2361 480
"AT1G04778" 8 11 13 11 8 2 8 22 9 2 11 3
"AT1G04780" 2910 3380 3046 4327 6936 2210 2649 2508 3269 6669 4686 2425
"AT1G04790" 1170 1583 1079 1690 1348 1533 1265 1550 1569 2352 1718 1479
"AT1G04800" 2142 1186 706 22 3918 181 2583 1608 1424 71 2187 157
"AT1G04810" 2794 2729 2041 2492 6322 1495 3021 2800 3008 4368 4795 1290
"AT1G04820" 16353 19748 13741 5071 30086 1550 15857 17028 11543 6483 15743 1162
"AT1G04830" 642 1544 1110 2927 1147 1076 671 1082 1016 2962 936 934
"AT1G04840" 86 206 171 246 111 62 84 174 164 284 133 52
"AT1G04850" 3700 3606 3586 6923 4458 1036 3331 3646 3322 7244 3788 1090
"AT1G04860" 2194 2592 2134 1885 3054 2140 2417 2116 2732 2659 3804 1945
"AT1G04870" 1346 922 930 1236 686 128 1215 950 989 1083 4166 155
"AT1G04880" 19 11 8 15 13 10 25 25 20 13 21 24
"AT1G04890" 0 0 0 0 0 1 0 0 0 0 0 0
"AT1G04900" 741 1069 960 1195 476 398 570 721 555 968 1281 564
"AT1G04910" 1353 3028 1982 4798 3693 670 1284 2101 1660 4793 1190 451
"AT1G04920" 117 165 77 74 118 54 155 240 141 413 117 81
"AT1G04930" 133 190 110 117 307 42 174 131 163 152 523 43
"AT1G04940" 143 91 113 89 38 22 112 120 155 38 106 23
"AT1G04945" 501 499 473 1103 730 457 421 381 470 994 2014 452
"AT1G04950" 1247 1848 1169 691 1364 1157 1352 1555 1613 1045 1107 1153
"AT1G04960" 870 1344 1504 2085 1773 1800 1068 1022 1281 2013 1848 1918
"AT1G04970" 2018 2831 2705 8104 3070 2097 1793 2367 2535 8890 1463 1459
"AT1G04980" 942 1676 908 1591 2355 43 818 950 867 1470 1131 63
"AT1G04985" 797 1554 1238 1651 1230 1514 1226 1177 1334 1198 1881 1469
"AT1G04990" 1320 1227 1670 3260 2118 672 1146 1171 1150 3136 1547 688
"AT1G05000" 1096 823 1743 2768 1702 2478 448 965 741 3023 1486 3929
"AT1G05010" 12505 26109 23507 15599 14022 12861 11447 9743 11801 12909 33189 12985
"AT1G05020" 84 532 212 32 208 1272 67 58 112 32 358 1390
"AT1G05030" 567 1454 979 1002 417 1049 714 1359 1059 1043 583 946
"AT1G05040" 1 1 2 2 0 1 2 1 3 1 0 0
"AT1G05055" 498 755 880 1174 501 467 480 776 611 998 700 452
"AT1G05060" 683 874 1223 2978 812 417 732 937 991 2487 2434 362
"AT1G05061" 25 98 110 270 89 28 45 101 107 319 24 43
"AT1G05065" 28 77 48 27 24 7 60 76 64 29 44 8
"AT1G05070" 559 989 720 351 797 170 837 907 1005 318 535 287
"AT1G05080" 0 0 0 0 2 0 0 0 1 0 1 2
"AT1G05085" 0 1 0 6 0 0 0 0 0 1 1 0
"AT1G05090" 71 258 121 206 182 140 78 235 165 303 118 140
"AT1G05100" 17 15 38 67 127 518 18 38 24 180 206 2847
"AT1G05120" 1182 1244 977 1100 1877 813 1101 1377 1182 2176 1535 1048
"AT1G05135" 1009 1447 1875 61 4493 1556 930 420 769 83 2033 2116
"AT1G05136" 4 12 14 0 48 13 5 5 14 1 6 19
"AT1G05140" 2664 3068 2895 1161 838 275 3985 4095 4841 995 1124 200
"AT1G05150" 2217 2315 1409 873 1829 1205 2074 2413 2150 1421 1848 1098
"AT1G05160" 425 1844 2500 1779 428 1043 559 1791 1727 2692 422 880
"AT1G05170" 969 616 958 1223 589 458 758 1166 1132 1214 858 603
"AT1G05180" 1889 2154 2155 2782 1569 1268 1719 1812 1911 3066 2829 1202
"AT1G05190" 15363 15944 16209 1686 10624 3358 21310 17843 21156 1077 9089 2162
"AT1G05200" 1978 2207 1811 780 1030 798 2569 2720 3288 814 2632 783
"AT1G05205" 543 680 831 1965 295 199 395 630 444 1018 525 237
"AT1G05210" 169 156 171 118 77 53 149 208 148 64 168 62
"AT1G05220" 41 54 61 66 9 21 14 56 19 70 20 16
"AT1G05230" 1039 1478 1267 549 1259 468 1481 1423 1546 817 983 439
"AT1G05240" 434 271 189 3 15 0 32 113 54 1 47 10
"AT1G05250" 421 210 157 1 14 1 27 103 44 2 32 4
"AT1G05260" 2217 1891 2241 112 1241 27 537 1591 770 141 1111 37
"AT1G05270" 1049 1544 1253 2129 1598 865 1137 1439 1320 1988 1723 726
"AT1G05280" 100 127 47 3 49 6 24 104 17 8 133 3
"AT1G05290" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05291" 0 1 0 1 0 0 0 0 0 0 0 0
"AT1G05300" 265 209 341 114 84 86 152 193 163 326 591 80
"AT1G05310" 156 205 343 2 44 10 151 304 297 16 76 6
"AT1G05320" 2110 1655 2236 546 611 113 1370 1591 1597 887 797 117
"AT1G05330" 3 3 7 6 9 0 7 2 5 10 3 0
"AT1G05340" 93 229 306 752 1931 804 216 201 225 1307 346 973
"AT1G05350" 1267 1604 1220 1435 2133 1883 1151 1373 1159 1331 1876 1389
"AT1G05360" 748 1360 776 626 464 447 712 948 805 853 567 602
"AT1G05370" 132 82 71 22 50 354 67 128 84 39 116 399
"AT1G05380" 2495 3574 1976 1678 5234 1076 2730 2876 3180 3490 4017 943
"AT1G05385" 1003 996 1091 229 93 334 1147 1169 1326 104 389 166
"AT1G05390" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05400" 35 84 108 138 46 52 36 93 62 219 169 74
"AT1G05410" 703 1131 935 1011 1098 328 701 823 827 729 1474 358
"AT1G05420" 15 35 23 3 98 12 15 44 10 0 53 30
"AT1G05430" 1094 1528 1558 1767 1369 1115 1115 1335 1582 1229 1520 1088
"AT1G05440" 152 90 45 3 59 14 93 108 56 14 63 12
"AT1G05450" 15 21 29 15 85 10 8 23 6 48 73 16
"AT1G05460" 888 739 569 168 606 854 906 942 925 457 583 1097
"AT1G05470" 750 710 398 56 368 468 751 1004 687 216 673 599
"AT1G05490" 75 108 103 89 74 128 56 158 51 118 184 74
"AT1G05500" 2537 2431 2357 2868 2337 999 2054 2448 2283 2799 2284 686
"AT1G05510" 1 20 2 45 10 0 26 118 46 702 1 1
"AT1G05520" 2620 2864 1786 2641 5540 1211 2227 2435 2270 4338 3344 895
"AT1G05530" 40 35 18 3 13 19 20 57 24 0 44 28
"AT1G05540" 321 171 323 1 29 42 405 658 493 1 200 92
"AT1G05550" 17 11 35 3 1 14 21 58 71 3 15 44
"AT1G05560" 487 252 387 473 1359 300 1170 440 912 469 862 172
"AT1G05562" 0 3 0 0 0 0 0 1 4 0 0 0
"AT1G05570" 4409 4493 2985 2642 510 1873 3705 4351 4771 6967 1767 2729
"AT1G05575" 121 74 616 228 60 13945 37 36 89 253 593 18539
"AT1G05577" 10 13 12 8 7 277 6 16 1 9 9 752
"AT1G05580" 0 0 0 1 0 1 3 2 0 0 0 2
"AT1G05590" 767 898 540 119 363 247 782 813 783 183 481 174
"AT1G05600" 369 635 402 264 173 188 426 447 510 248 298 208
"AT1G05610" 34 36 45 12 16 36 26 32 26 48 34 64
"AT1G05615" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05620" 867 919 1050 3407 596 1070 594 882 535 4558 650 1511
"AT1G05630" 969 1892 1554 136 579 4093 1129 1524 1419 548 999 5049
"AT1G05640" 226 161 109 47 244 201 194 262 130 116 202 277
"AT1G05650" 10 48 12 0 7 6 3 12 5 0 36 1
"AT1G05660" 99 178 53 1 69 15 22 90 65 0 74 4
"AT1G05670" 385 640 526 405 450 1324 552 675 746 838 1256 1655
"AT1G05675" 51 7 332 264 413 15975 31 6 65 377 8548 12437
"AT1G05680" 570 438 611 3139 12696 22401 1898 713 3006 4144 66468 13482
"AT1G05690" 205 233 273 207 96 247 305 426 483 165 154 243
"AT1G05700" 479 663 365 72 16 15 102 154 129 95 1149 79
"AT1G05710" 757 678 940 1082 507 1097 445 740 472 1095 725 1867
"AT1G05720" 632 767 674 1145 850 189 451 585 495 704 465 195
"AT1G05730" 73 85 102 399 173 230 42 64 36 174 476 495
"AT1G05740" 0 3 3 38 20 34 2 0 0 23 14 157
"AT1G05750" 287 650 699 940 217 239 387 637 834 953 476 177
"AT1G05760" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05770" 24 21 15 6 9 11 23 26 29 24 17 7
"AT1G05780" 247 575 532 1277 458 74 181 285 303 552 209 62
"AT1G05785" 220 261 241 379 325 128 230 299 261 286 187 159
"AT1G05790" 922 2610 1904 3793 1494 773 1183 1893 1807 3971 946 720
"AT1G05800" 0 0 0 8 0 34 1 0 0 8 123 206
"AT1G05805" 724 2085 1329 1182 1298 2395 1266 1249 1486 1320 1234 1046
"AT1G05810" 215 752 529 173 328 299 213 243 312 128 577 187
"AT1G05820" 108 459 199 216 258 269 133 236 172 205 205 140
"AT1G05830" 1706 3476 1822 1561 2656 1814 2004 2503 2084 2270 2118 1372
"AT1G05835" 293 180 148 9 171 148 386 195 208 36 158 336
"AT1G05840" 928 1967 961 1435 1972 755 1056 1250 1332 1386 969 694
"AT1G05850" 15710 22702 20800 9015 21631 7504 14861 17427 16956 7545 17823 7083
"AT1G05860" 484 857 498 595 659 1171 491 572 585 474 680 1099
"AT1G05870" 1173 1696 1705 1826 1331 545 1229 2327 1637 2084 715 580
"AT1G05880" 7 4 13 1648 23 2336 26 10 33 1963 511 3209
"AT1G05890" 2316 3942 2815 5837 4164 2048 2770 2996 3215 7729 3180 1867
"AT1G05894" 12 28 25 27 143 68 27 23 49 78 20 149
"AT1G05900" 624 1106 869 1555 480 1031 1042 1610 1504 1521 654 809
"AT1G05910" 1725 1502 1169 974 2086 603 1956 2001 1926 2381 1997 745
"AT1G05920" 0 0 0 0 0 0 0 0 2 0 0 0
"AT1G05925" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05930" 0 0 0 0 0 0 1 0 2 2 0 4
"AT1G05940" 1604 2479 2199 5061 797 660 2034 2715 2586 4913 1417 540
"AT1G05950" 332 498 352 190 193 130 341 468 260 208 450 236
"AT1G05960" 3608 6111 4534 2650 5930 5237 3814 4956 4939 4992 4278 4030
"AT1G05970" 172 338 261 263 78 257 254 343 297 175 282 383
"AT1G05980" 0 1 0 0 0 0 0 0 0 0 0 1
"AT1G05990" 16 12 16 10 7 319 4 9 7 3 48 449
"AT1G06000" 1418 427 1102 739 200 324 986 1563 1312 1132 1233 513
"AT1G06002" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06010" 394 530 581 639 322 193 353 487 375 408 432 226
"AT1G06020" 11 19 24 78 13 12 11 21 23 67 12 15
"AT1G06030" 5 5 12 37 5 4 8 9 12 33 2 8
"AT1G06040" 5966 7120 5691 2394 7985 2675 5478 7899 9759 3134 4369 945
"AT1G06050" 227 318 387 483 206 385 192 214 331 440 495 292
"AT1G06060" 668 1441 1201 1105 1462 697 789 1104 1308 1179 860 452
"AT1G06070" 833 1250 828 1040 1835 1146 967 984 979 1808 1468 1009
"AT1G06080" 655 7231 1409 49 754 9 762 1088 679 26 513 9
"AT1G06090" 322 320 205 16 152 66 190 335 159 12 113 44
"AT1G06100" 265 210 240 2 56 11 267 260 185 12 114 12
"AT1G06110" 1343 1812 1649 1352 914 605 1509 1770 1664 1245 881 400
"AT1G06120" 36 28 32 1 13 8 22 57 29 0 16 8
"AT1G06130" 1408 1461 1423 2437 1185 4280 1410 1390 1565 2433 1283 5604
"AT1G06135" 0 0 0 19 0 4269 2 0 0 9 40 6937
"AT1G06137" 4 0 0 19 0 1246 0 0 1 15 7 1441
"AT1G06140" 48 123 97 176 69 245 77 136 117 246 108 395
"AT1G06148" 9 14 10 93 5 4 13 16 11 105 24 3
"AT1G06149" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06150" 149 248 182 196 125 151 202 168 199 221 292 164
"AT1G06160" 270 262 568 58 3 351 216 100 321 23 433 233
"AT1G06170" 16 10 7 2 6 8 21 40 26 1 14 21
"AT1G06180" 603 339 435 1430 709 64 567 386 543 995 450 42
"AT1G06190" 4133 3385 3138 1347 1322 728 4713 3267 4173 1361 4271 587
"AT1G06200" 1623 1973 2498 3858 1606 1243 1681 1847 2045 2484 1806 1228
"AT1G06210" 1368 1278 1406 1579 2037 1678 1321 1342 1295 1831 1602 1395
"AT1G06220" 4269 3290 2726 1702 4503 1743 4673 4000 4346 3067 7941 1845
"AT1G06225" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06230" 2919 3265 2052 1930 4323 2344 3535 3241 3605 4054 4871 2452
"AT1G06240" 706 686 540 206 329 315 1032 1149 1129 358 383 366
"AT1G06250" 100 133 90 87 315 67 188 105 209 121 68 93
"AT1G06260" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06265" 103 327 152 132 87 35 99 200 109 114 58 22
"AT1G06270" 265 262 201 253 164 162 248 302 269 336 310 180
"AT1G06280" 0 0 0 1 0 0 0 0 0 0 0 0
"AT1G06290" 3620 3453 3068 4637 2171 2641 3189 3332 3625 7961 2946 1576
"AT1G06310" 33 33 15 1 14 27 13 45 10 9 23 17
"AT1G06320" 6 6 3 2 0 4 3 10 4 0 9 2
"AT1G06330" 8 8 16 0 8 1 1 13 3 0 48 2
"AT1G06340" 1 0 3 0 0 2 3 2 4 0 3 0
"AT1G06350" 169 153 167 67 65 15 161 122 87 24 136 26
"AT1G06360" 1564 1578 1944 54 384 601 2419 2112 1942 54 783 846
"AT1G06370" 142 506 201 161 83 695 189 265 254 114 127 973
"AT1G06380" 366 591 568 686 469 285 439 509 544 656 1399 281
"AT1G06390" 2970 4821 3305 3029 4703 2875 3442 2883 3478 2291 4232 2517
"AT1G06400" 1766 2924 2933 4063 2446 2030 1963 1975 2309 2487 1743 1892
"AT1G06410" 6516 14037 8305 6869 12911 25081 7863 8988 12229 10859 10878 21576
"AT1G06420" 128 113 71 3 34 46 98 176 80 13 36 66
"AT1G06430" 7579 7124 7700 8417 9548 3071 14895 12519 18071 9448 4683 2657
"AT1G06440" 145 268 304 613 155 525 142 168 192 535 239 1768
"AT1G06450" 172 256 229 398 453 231 187 215 341 563 395 263
"AT1G06460" 3372 4844 6783 1098 2333 846 5578 4247 6024 1391 1614 458
"AT1G06470" 1220 2596 2147 1978 2142 900 1254 1750 1565 1637 1289 1028
"AT1G06475" 86 59 88 126 83 434 47 64 35 69 556 906
"AT1G06480" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06490" 533 278 144 46 187 110 418 585 305 242 389 166
"AT1G06500" 320 434 444 250 235 119 347 422 318 211 308 110
"AT1G06510" 905 1143 1305 1105 242 601 1035 867 1308 568 688 442
"AT1G06515" 556 1099 691 953 841 350 477 523 560 557 727 199
"AT1G06520" 117 97 173 432 139 460 94 119 112 582 773 412
"AT1G06530" 1662 1501 1236 1524 1503 489 2251 1957 2162 1763 3423 472
"AT1G06540" 24 6 13 61 50 1 24 22 29 58 25 2
"AT1G06550" 3678 6862 8039 16453 1637 576 2085 8371 4326 14272 2580 817
"AT1G06560" 660 1038 757 905 604 1205 715 737 633 742 1549 1652
"AT1G06570" 1385 2261 1425 2042 2452 431 3081 2190 3476 2624 2489 241
"AT1G06580" 90 263 164 171 169 228 124 155 141 151 123 433
"AT1G06590" 525 730 453 863 582 554 512 822 587 1590 878 719
"AT1G06610" 0 0 0 0 0 0 0 0 0 0 0 1
"AT1G06620" 543 511 799 1158 239 24102 203 379 226 1064 942 35243
"AT1G06630" 760 1690 977 1047 1448 1473 863 965 916 998 929 1664
"AT1G06640" 5431 4290 9855 2230 3787 2851 3433 5345 4006 2554 3353 10348
"AT1G06645" 531 1344 1052 758 275 706 1044 1122 1510 350 259 315
"AT1G06650" 2611 2400 3027 4008 756 650 3353 2788 4101 3389 1096 320
"AT1G06660" 222 134 101 33 102 41 149 195 80 54 78 37
"AT1G06670" 4121 3347 2210 2196 4210 1540 3903 3674 3517 4307 6973 1238
"AT1G06680" 76711 63739 97695 6638 30571 18833 92872 113292 128106 5176 29385 5756
"AT1G06690" 1543 1367 1168 1038 908 496 3050 3173 4076 1381 942 421
"AT1G06700" 2877 5122 3665 2883 4134 1764 2859 2976 2940 2516 2377 1236
"AT1G06710" 355 717 386 459 477 782 469 621 545 923 904 704
"AT1G06720" 2577 2334 1442 2025 2261 1080 2735 2014 2060 3286 9528 1243
"AT1G06730" 733 753 749 628 503 659 838 783 880 705 821 583
"AT1G06740" 233 252 215 135 318 462 285 263 291 287 373 849
"AT1G06750" 7 17 17 11 36 23 14 17 16 17 5 86
"AT1G06760" 4121 6340 3885 3634 9499 5297 5180 5360 4924 3424 9604 6957
"AT1G06770" 482 668 445 381 339 362 446 473 521 471 1068 469
"AT1G06780" 1031 1176 933 1118 1935 540 762 861 812 1556 1341 453
"AT1G06790" 351 493 428 542 314 252 414 447 399 374 680 292
"AT1G06800" 210 317 650 867 218 519 211 287 236 1043 752 606
"AT1G06810" 1 0 3 1 0 2 2 0 4 2 2 6
"AT1G06820" 2155 3372 2867 2624 1353 1771 2341 3769 2907 3026 1819 1982
"AT1G06830" 319 170 196 19 201 407 301 217 224 16 293 312
"AT1G06840" 1465 2317 1560 2913 1485 4006 1337 1685 1663 5954 4053 3638
"AT1G06850" 466 581 528 320 512 1132 347 424 358 308 536 905
"AT1G06860" 0 0 0 0 0 1 0 0 0 0 0 2
"AT1G06870" 815 940 1125 1626 1193 4506 878 1063 1205 1955 2007 3057
"AT1G06880" 0 0 0 0 0 0 0 0 1 0 0 0
"AT1G06890" 2798 3725 2981 3941 5129 790 2645 2964 2951 3498 2559 693
"AT1G06900" 3333 3347 2299 2104 2568 3356 2807 3218 3078 3663 5567 3201
"AT1G06910" 275 413 312 364 350 599 363 463 348 355 357 781
"AT1G06920" 1 0 1 1 0 0 1 1 1 0 1 3
"AT1G06923" 46 111 117 6 3 1 8 46 14 0 14 10
"AT1G06925" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06930" 24 8 10 0 4 124 7 10 5 0 3 69
"AT1G06950" 9820 7482 5028 3444 5459 4052 13480 9127 10551 6290 12500 2685
"AT1G06960" 539 859 723 596 309 317 555 715 674 493 577 301
"AT1G06970" 2 5 2 37 24 3 9 8 7 33 2 4
"AT1G06980" 23 45 84 10 17 6 83 102 88 4 4 25
"AT1G06990" 0 0 0 0 1 0 0 0 0 0 0 1
"AT1G07000" 556 883 1978 3618 671 11074 445 537 992 3461 1838 13881
"AT1G07010" 3182 3590 6589 4391 601 782 4620 8704 9175 3765 1571 661
"AT1G07020" 368 534 594 691 529 553 336 419 371 451 474 523
"AT1G07025" 0 0 0 0 0 1 0 0 2 0 0 0
"AT1G07030" 727 946 831 1256 1679 325 1010 942 995 1359 1750 238
"AT1G07040" 1345 2189 1711 3369 1963 319 1747 1380 1956 4158 782 184
"AT1G07050" 463 626 893 23 27 72 1395 695 719 18 259 89
"AT1G07051" 2 1 1 0 0 1 0 0 0 0 0 1
"AT1G07060" 5 5 3 7 4 0 3 3 5 5 4 1
"AT1G07070" 623 616 725 336 276 128 641 542 474 259 1443 136
"AT1G07080" 2506 2513 3379 2805 2580 383 2902 2884 3571 3486 1725 320
"AT1G07090" 392 323 603 523 670 105 354 418 379 261 1295 102
"AT1G07100" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07110" 4828 8110 5726 5893 2966 3032 8017 9437 9258 7699 2522 1652
"AT1G07119" 16 36 16 14 50 8 23 37 29 27 22 10
"AT1G07120" 27 38 23 3 36 55 22 34 29 7 72 185
"AT1G07128" 5 6 9 17 2 6 5 4 2 4 11 9
"AT1G07130" 23 47 29 65 18 50 12 31 22 42 61 71
"AT1G07135" 2165 410 6223 1145 1853 66871 297 271 761 1351 11351 82639
"AT1G07140" 5801 7021 7669 11197 7376 2356 5550 5041 5825 6770 9908 2512
"AT1G07150" 157 101 345 319 121 4238 177 139 259 298 488 7186
"AT1G07160" 5 2 5 62 19 4362 3 7 8 106 917 2913
"AT1G07170" 433 916 673 1070 465 211 488 454 536 469 738 175
"AT1G07175" 5 5 2 0 0 7 4 2 2 0 13 6
"AT1G07180" 2951 1111 1205 114 1076 973 5209 5231 7262 160 2841 750
"AT1G07190" 0 0 0 1 0 0 0 0 1 0 0 1
"AT1G07200" 1915 2054 1778 1196 1326 179 2346 2591 2640 1986 1620 194
"AT1G07210" 1876 2009 2165 2497 1848 417 1540 1666 1604 1805 2143 367
"AT1G07220" 758 811 948 2104 539 1951 780 828 911 2325 1109 3837
"AT1G07230" 1743 2282 1923 1947 1947 691 1903 2150 2143 2853 1173 649
"AT1G07240" 691 1652 2380 3089 1160 1656 772 1402 1539 2370 3563 1877
"AT1G07250" 1031 1558 1634 1894 969 104 1716 1969 2284 1613 1076 106
"AT1G07260" 213 206 311 330 253 30 135 260 195 361 281 41
"AT1G07270" 79 67 65 96 41 42 64 76 47 87 37 83
"AT1G07280" 3427 4429 3241 1101 1923 583 5181 4120 5811 1544 2037 693
"AT1G07290" 119 319 289 746 125 82 55 236 145 609 94 124
"AT1G07300" 139 138 110 176 555 49 135 124 125 194 106 39
"AT1G07310" 795 1509 1180 1425 2521 1747 1320 1272 1402 2525 1461 1696
"AT1G07320" 9500 6869 7346 755 3496 1617 13266 9009 12380 721 6062 654
"AT1G07330" 6 10 8 10 8 1 20 8 18 3 6 5
"AT1G07340" 0 0 0 0 0 1 0 0 0 0 0 0
"AT1G07350" 1609 2083 3647 10133 5362 1471 2503 4657 2949 8542 3656 1344
"AT1G07360" 1650 1594 1354 1166 2702 983 1883 1603 1754 2008 2887 886
"AT1G07370" 769 366 462 246 231 74 595 619 414 216 521 157
"AT1G07380" 737 770 721 1022 465 141 566 895 702 1395 397 143
"AT1G07390" 720 370 400 439 303 88 498 322 444 631 612 147
"AT1G07400" 70 286 59 7194 2035 36 124 46 58 592 559 83
"AT1G07410" 152 142 182 106 155 42 82 130 77 151 120 50
"AT1G07420" 1328 3064 1843 2935 3811 2323 1612 1904 1650 2925 1673 2198
"AT1G07430" 32 13 23 29 98 3 53 134 42 127 158 65
"AT1G07440" 1612 2380 3596 351 96 28 1822 2845 2298 307 1032 56
"AT1G07450" 151 105 140 18 1 31 201 312 366 10 20 16
"AT1G07460" 0 1 0 0 0 0 0 0 0 0 0 0
"AT1G07470" 649 769 600 1221 811 292 678 850 717 1440 724 260
"AT1G07473" 4 2 3 5 12 43 9 5 13 14 20 41
"AT1G07476" 1 0 0 0 1 12 0 0 2 1 1 16
"AT1G07480" 693 874 608 1384 834 291 800 837 827 1644 766 319
"AT1G07485" 3 4 2 0 0 1 5 2 0 0 2 0
"AT1G07490" 0 0 0 0 1 0 0 0 0 0 0 0
"AT1G07500" 14 3 15 58 19 2458 15 31 22 115 45 3498
"AT1G07510" 1864 1539 1555 1485 2419 3890 2003 2099 2070 3277 3363 5648
"AT1G07520" 583 807 917 926 1118 8529 558 597 887 1497 3799 6116
"AT1G07530" 1822 1976 1688 1953 2319 4132 2110 1886 2477 3450 4213 4072
"AT1G07540" 0 0 2 7 6 1 0 1 2 1 2 0
"AT1G07550" 59 34 30 0 3 1 32 36 43 2 25 1
"AT1G07560" 218 462 230 20 46 18 85 254 175 15 242 29
"AT1G07570" 866 1118 743 480 1278 678 887 847 1101 303 1660 617
"AT1G07580" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07590" 9670 12686 26207 55677 9418 558 5894 5419 10558 25601 3637 614
"AT1G07600" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07610" 5132 8895 11383 8178 2339 104 1913 4548 3504 7576 983 208
"AT1G07615" 371 554 390 649 378 476 462 457 397 555 725 475
"AT1G07620" 399 91 397 974 71 583 241 104 308 1054 1496 1552
"AT1G07630" 1287 1072 1303 2338 1820 4184 934 985 1084 3395 5776 5104
"AT1G07640" 1275 1466 1447 329 1484 597 1190 2343 1683 867 1881 863
"AT1G07645" 0 16 1 50 0 2 13 42 13 340 1 2
"AT1G07650" 2049 4754 2840 2236 3521 12133 2352 2502 2358 2166 5355 10566
"AT1G07660" 693 951 700 784 1144 680 819 711 725 619 1132 768
"AT1G07670" 3542 2590 2377 2459 7037 6516 2797 2957 2658 4854 4399 6442
"AT1G07680" 1 0 2 0 0 65 0 0 0 0 1 126
