"GSM1017156" "GSM1017157" "GSM1017158" "GSM1017159" "GSM1017160" "GSM1017161" "GSM1017162" "GSM1017163" "GSM1017164" "GSM1017165" "GSM1017166" "GSM1017167"
"AT1G04400" 4030 7837 6415 4632 8577 1150 8651 7329 9248 6843 4765 573
"AT1G04410" 19051 19623 34281 48226 21456 7339 24458 24427 30643 48465 21710 5299
"AT1G04420" 3460 4624 5218 1395 2258 1230 6229 7034 7660 1075 3004 1136
"AT1G04425" 83 171 122 32 229 30 109 184 79 27 75 86
"AT1G04430" 3513 11379 5740 2533 20923 13420 4409 4349 4359 2686 7785 20497
"AT1G04440" 1865 4459 3232 4699 5368 2233 2648 2869 3166 6667 2563 1957
"AT1G04445" 2 8 12 41 4 0 3 10 6 103 2 0
"AT1G04450" 0 0 0 0 0 0 0 0 0 0 0 6
"AT1G04457" 76 63 69 9 41 5 88 47 79 2 42 3
"AT1G04470" 10 1 1 1 2 166 6 0 1 4 3 558
"AT1G04480" 1841 2752 2911 2956 2077 437 3731 2806 3076 1646 6846 476
"AT1G04490" 52 52 58 160 40 703 21 28 27 39 44 1469
"AT1G04500" 9 7 13 2 29 888 4 1 5 7 47 993
"AT1G04501" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04510" 1775 2131 1855 2117 2586 1766 2877 2465 2605 2920 4156 1857
"AT1G04520" 1073 664 649 104 393 115 1052 1113 823 102 1194 117
"AT1G04530" 1678 1395 1300 1048 1131 281 2734 2914 3507 963 1714 241
"AT1G04540" 65 189 284 233 110 35 90 394 241 277 92 39
"AT1G04550" 622 714 759 372 600 653 1293 1450 1401 462 1070 765
"AT1G04555" 142 282 298 736 205 134 179 226 234 490 266 102
"AT1G04560" 0 27 7 271 2 0 33 246 91 2102 0 1
"AT1G04570" 75 17 36 58 57 21 101 122 117 60 177 62
"AT1G04580" 9 9 86 747 11 2 48 11 19 1647 2 16
"AT1G04590" 673 872 856 728 467 312 1005 944 825 742 1237 309
"AT1G04600" 33 106 38 113 19 11 37 104 86 276 22 19
"AT1G04610" 46 63 32 1 13 42 32 74 31 0 65 42
"AT1G04620" 986 1680 1534 823 781 747 2319 2084 1923 892 916 756
"AT1G04625" 0 0 0 1 0 2 0 0 0 1 0 10
"AT1G04630" 530 715 808 558 659 394 856 801 822 474 836 357
"AT1G04635" 75 104 100 192 41 12 101 93 69 88 252 3
"AT1G04640" 945 1137 1712 536 153 113 1863 1304 2023 294 860 174
"AT1G04645" 0 0 0 2 0 22 0 0 0 1 0 76
"AT1G04650" 159 160 135 94 188 89 195 237 226 186 87 106
"AT1G04660" 6 6 5 18 5 1 12 19 6 2 11 0
"AT1G04670" 0 1 4 0 0 1 0 2 0 1 0 1
"AT1G04680" 2387 3232 3911 317 1229 1175 2501 3526 1997 342 1527 1718
"AT1G04684" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04690" 2483 4565 5015 5565 5875 949 4223 3974 4381 4945 3510 870
"AT1G04700" 148 298 198 263 147 105 115 252 162 598 130 313
"AT1G04710" 779 832 1088 1708 395 326 1331 1258 1199 1571 991 525
"AT1G04720" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04730" 331 448 333 371 294 275 310 419 303 573 333 388
"AT1G04750" 1971 3397 3364 4466 4856 776 2746 3020 2674 3986 3382 909
"AT1G04760" 75 76 52 7 37 7 98 130 60 13 43 11
"AT1G04770" 1387 653 1747 1124 1496 535 854 1132 921 2085 2293 462
"AT1G04778" 8 9 9 9 7 2 7 20 8 2 8 3
"AT1G04780" 1896 2987 2811 3894 6367 1989 2535 2405 3109 6384 4512 2330
"AT1G04790" 769 1422 994 1525 1240 1401 1201 1490 1497 2254 1644 1413
"AT1G04800" 1300 947 631 13 3291 154 2331 1461 1280 64 1944 146
"AT1G04810" 1796 2377 1833 2184 5657 1304 2786 2588 2762 4073 4438 1200
"AT1G04820" 10383 17110 12510 4558 27067 1368 14882 15970 10805 6076 14887 1111
"AT1G04830" 430 1405 1040 2647 1045 974 642 1028 960 2800 888 896
"AT1G04840" 57 174 154 219 98 53 81 166 149 265 131 49
"AT1G04850" 2387 3237 3245 6218 4009 938 3061 3343 3061 6752 3499 1023
"AT1G04860" 1411 2278 1960 1708 2746 1911 2286 2019 2584 2539 3627 1861
"AT1G04870" 886 837 857 1152 630 117 1160 892 936 1037 3956 144
"AT1G04880" 12 10 8 14 13 9 22 24 20 12 18 24
"AT1G04890" 0 0 0 0 0 1 0 0 0 0 0 0
"AT1G04900" 480 991 903 1085 444 366 551 687 529 909 1216 532
"AT1G04910" 891 2705 1822 4317 3368 616 1217 1988 1550 4542 1140 424
"AT1G04920" 76 147 69 65 104 48 147 233 133 391 115 77
"AT1G04930" 86 168 96 107 280 37 166 125 151 142 498 41
"AT1G04940" 87 69 90 68 29 18 100 101 125 31 90 19
"AT1G04945" 318 441 418 998 658 403 398 356 446 935 1928 425
"AT1G04950" 791 1651 1077 620 1235 1047 1275 1455 1489 975 1024 1078
"AT1G04960" 597 1239 1440 1974 1666 1680 1028 987 1228 1965 1788 1889
"AT1G04970" 1325 2589 2571 7530 2864 1942 1742 2299 2447 8655 1428 1422
"AT1G04980" 629 1507 847 1473 2163 35 772 888 827 1402 1087 62
"AT1G04985" 534 1387 1154 1493 1162 1386 1178 1120 1280 1156 1805 1430
"AT1G04990" 850 1081 1529 2930 1925 601 1087 1115 1076 2929 1459 659
"AT1G05000" 705 745 1626 2532 1603 2270 425 924 694 2874 1427 3750
"AT1G05010" 8254 23388 21916 14223 12952 11624 11024 9444 11352 12489 32141 12639
"AT1G05020" 59 478 190 26 189 1133 66 54 110 32 340 1339
"AT1G05030" 364 1265 850 861 369 903 630 1207 940 932 520 861
"AT1G05040" 1 1 2 1 0 1 2 1 3 1 0 0
"AT1G05055" 318 651 801 1039 445 413 447 738 584 950 666 430
"AT1G05060" 435 787 1142 2740 747 388 705 886 942 2366 2340 341
"AT1G05061" 17 87 104 244 79 26 44 100 106 304 23 41
"AT1G05065" 17 67 45 25 23 7 58 73 63 29 42 8
"AT1G05070" 351 869 671 318 729 154 813 869 963 310 518 279
"AT1G05080" 0 0 0 0 2 0 0 0 1 0 1 2
"AT1G05085" 0 1 0 5 0 0 0 0 0 1 1 0
"AT1G05090" 38 229 113 185 169 129 77 225 157 291 115 135
"AT1G05100" 12 11 36 57 107 450 16 35 23 171 188 2686
"AT1G05120" 804 1139 915 1000 1746 746 1061 1316 1127 2080 1476 1020
"AT1G05135" 627 1247 1724 53 3976 1335 891 393 731 76 1926 2026
"AT1G05136" 2 11 13 0 48 13 5 5 13 1 6 18
"AT1G05140" 1739 2726 2669 1045 765 248 3821 3973 4654 960 1087 197
"AT1G05150" 1426 2038 1309 799 1683 1093 1976 2323 2061 1366 1800 1066
"AT1G05160" 275 1674 2332 1621 390 939 536 1715 1643 2584 407 844
"AT1G05170" 640 560 892 1114 541 413 730 1116 1074 1160 822 569
"AT1G05180" 1252 1955 2014 2605 1463 1165 1619 1701 1804 2912 2681 1160
"AT1G05190" 9944 14129 15072 1550 9743 3017 20416 17143 20146 1044 8786 2090
"AT1G05200" 1296 1935 1662 718 935 704 2457 2593 3126 774 2533 754
"AT1G05205" 318 571 719 1687 249 168 363 569 398 917 473 217
"AT1G05210" 113 137 153 108 69 45 141 196 139 59 161 61
"AT1G05220" 25 48 59 58 9 19 14 52 18 67 19 16
"AT1G05230" 668 1286 1127 491 1125 406 1376 1338 1442 770 910 408
"AT1G05240" 225 174 143 2 12 0 29 87 44 1 42 6
"AT1G05250" 200 142 121 1 7 1 18 80 35 2 23 4
"AT1G05260" 1401 1638 2037 96 1087 23 499 1463 704 133 1025 32
"AT1G05270" 647 1330 1095 1835 1387 734 1000 1287 1159 1771 1549 636
"AT1G05280" 63 115 42 3 45 5 21 98 17 8 129 1
"AT1G05290" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05291" 0 1 0 1 0 0 0 0 0 0 0 0
"AT1G05300" 178 188 316 107 75 74 151 184 151 309 573 79
"AT1G05310" 99 189 320 2 43 10 146 292 276 16 73 6
"AT1G05320" 1352 1464 2051 499 559 100 1297 1486 1497 826 756 109
"AT1G05330" 3 2 7 5 7 0 7 2 5 9 3 0
"AT1G05340" 49 167 251 565 1527 641 169 167 195 1096 295 800
"AT1G05350" 817 1415 1108 1317 1918 1688 1082 1286 1060 1246 1767 1300
"AT1G05360" 507 1255 743 582 433 418 699 926 776 832 556 588
"AT1G05370" 75 63 60 17 43 297 60 112 72 36 97 361
"AT1G05380" 1649 3205 1854 1540 4833 979 2624 2760 3043 3366 3890 902
"AT1G05385" 617 839 929 198 76 274 988 1026 1149 96 336 152
"AT1G05390" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05400" 19 75 102 129 40 45 35 91 61 206 166 72
"AT1G05410" 478 1030 888 930 1018 305 675 792 797 702 1431 349
"AT1G05420" 8 27 22 3 84 10 15 43 10 0 48 27
"AT1G05430" 722 1353 1419 1588 1260 1001 1026 1250 1493 1151 1437 1022
"AT1G05440" 95 84 45 2 55 12 89 104 54 14 61 10
"AT1G05450" 11 19 27 15 75 10 7 23 6 47 70 16
"AT1G05460" 562 654 520 154 545 748 867 896 858 435 551 1044
"AT1G05470" 493 622 354 47 332 410 701 940 643 205 631 555
"AT1G05490" 43 99 93 79 64 119 54 154 50 110 176 73
"AT1G05500" 1714 2202 2262 2671 2188 941 1994 2376 2210 2710 2214 670
"AT1G05510" 1 20 2 36 9 0 26 116 45 677 1 0
"AT1G05520" 1726 2634 1697 2450 5211 1108 2156 2373 2186 4211 3259 882
"AT1G05530" 23 29 13 0 4 14 16 54 17 0 37 26
"AT1G05540" 210 145 301 1 27 31 373 632 456 1 188 88
"AT1G05550" 14 9 32 3 1 13 18 54 69 3 15 43
"AT1G05560" 321 223 358 432 1244 268 1113 422 876 443 838 168
"AT1G05562" 0 3 0 0 0 0 0 1 4 0 0 0
"AT1G05570" 2950 4057 2754 2391 465 1708 3471 4095 4507 6543 1689 2590
"AT1G05575" 80 66 580 212 53 12542 37 35 84 237 576 17992
"AT1G05577" 5 12 11 7 7 239 6 16 1 8 9 691
"AT1G05580" 0 0 0 0 0 0 2 2 0 0 0 2
"AT1G05590" 485 774 482 107 323 217 735 775 728 175 449 167
"AT1G05600" 279 569 376 229 165 171 411 434 497 239 291 202
"AT1G05610" 22 29 42 11 16 31 22 28 26 48 31 62
"AT1G05615" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05620" 519 776 930 2983 517 908 524 784 469 4107 585 1364
"AT1G05630" 616 1675 1456 128 525 3667 1082 1457 1345 525 976 4881
"AT1G05640" 124 143 103 41 227 187 189 254 124 114 192 269
"AT1G05650" 7 43 10 0 7 3 3 11 5 0 32 1
"AT1G05660" 57 160 45 1 66 14 21 88 63 0 69 4
"AT1G05670" 239 571 478 368 419 1189 535 649 720 805 1200 1619
"AT1G05675" 28 5 315 234 374 14146 29 5 60 359 8133 11833
"AT1G05680" 366 388 568 2834 11612 20123 1826 690 2872 4023 64163 13058
"AT1G05690" 144 206 250 192 90 224 292 406 459 157 151 238
"AT1G05700" 301 595 343 71 15 14 100 153 119 91 1116 73
"AT1G05710" 482 619 866 981 458 975 418 693 448 1051 684 1762
"AT1G05720" 431 722 641 1082 804 176 446 571 484 695 459 192
"AT1G05730" 50 68 92 365 153 204 36 58 32 157 431 452
"AT1G05740" 0 3 3 37 17 32 2 0 0 23 14 150
"AT1G05750" 182 576 650 846 203 219 370 625 797 919 461 173
"AT1G05760" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05770" 16 17 14 6 8 11 22 24 28 23 16 5
"AT1G05780" 160 526 499 1167 413 70 175 276 292 542 203 62
"AT1G05785" 159 239 236 358 312 122 227 297 253 281 179 157
"AT1G05790" 601 2348 1768 3436 1364 709 1118 1801 1683 3756 899 691
"AT1G05800" 0 0 0 7 0 32 1 0 0 7 118 199
"AT1G05805" 477 1846 1222 1062 1193 2141 1202 1178 1408 1242 1184 1010
"AT1G05810" 135 663 489 156 306 268 202 228 298 127 550 179
"AT1G05820" 72 423 186 198 237 250 128 225 163 199 202 139
"AT1G05830" 1163 3205 1743 1460 2492 1662 1921 2430 2004 2200 2054 1331
"AT1G05835" 181 159 133 8 153 136 367 191 197 34 151 327
"AT1G05840" 597 1704 841 1196 1748 648 970 1135 1210 1277 876 633
"AT1G05850" 10398 20415 19456 8272 20095 6846 14359 16865 16280 7310 17357 6917
"AT1G05860" 335 780 471 560 618 1055 471 551 564 462 655 1072
"AT1G05870" 763 1476 1553 1622 1210 476 1175 2192 1563 1974 680 556
"AT1G05880" 3 4 12 1519 22 2158 26 10 30 1863 483 3062
"AT1G05890" 1539 3422 2533 5195 3722 1793 2486 2748 2913 7082 2941 1729
"AT1G05894" 8 26 21 22 128 57 27 23 48 76 18 145
"AT1G05900" 427 1021 807 1451 441 951 999 1560 1423 1469 628 782
"AT1G05910" 1072 1292 1066 877 1836 536 1823 1882 1793 2230 1885 708
"AT1G05920" 0 0 0 0 0 0 0 0 2 0 0 0
"AT1G05925" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05930" 0 0 0 0 0 0 1 0 2 2 0 3
"AT1G05940" 980 2106 1972 4482 696 569 1866 2512 2351 4508 1286 499
"AT1G05950" 230 454 333 175 175 125 326 438 247 197 430 229
"AT1G05960" 2324 5279 4059 2350 5286 4614 3514 4590 4564 4608 3991 3722
"AT1G05970" 111 297 233 242 72 235 244 325 275 165 269 363
"AT1G05980" 0 1 0 0 0 0 0 0 0 0 0 1
"AT1G05990" 11 10 12 10 7 281 4 9 7 3 47 429
"AT1G06000" 886 362 998 653 176 281 943 1490 1236 1076 1179 495
"AT1G06002" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06010" 274 496 558 599 302 178 342 471 363 397 426 223
"AT1G06020" 7 16 22 70 10 10 11 21 23 65 12 15
"AT1G06030" 1 5 11 30 4 2 8 8 11 27 2 7
"AT1G06040" 3842 6361 5282 2178 7342 2385 5242 7586 9335 3003 4220 900
"AT1G06050" 149 298 357 432 198 337 182 205 316 422 481 288
"AT1G06060" 451 1342 1140 1042 1379 635 767 1062 1265 1139 833 439
"AT1G06070" 530 1145 768 960 1710 1044 932 942 925 1740 1424 977
"AT1G06080" 428 6538 1327 40 696 7 740 1045 652 25 494 8
"AT1G06090" 221 285 193 14 141 55 182 326 153 12 112 42
"AT1G06100" 172 192 215 2 46 10 249 241 171 12 109 11
"AT1G06110" 821 1586 1479 1201 821 531 1416 1652 1555 1175 823 383
"AT1G06120" 25 19 31 0 13 5 22 53 26 0 15 6
"AT1G06130" 930 1338 1323 2247 1108 3942 1351 1326 1508 2336 1235 5391
"AT1G06135" 0 0 0 17 0 3823 2 0 0 9 40 6704
"AT1G06137" 3 0 0 17 0 1109 0 0 1 13 7 1389
"AT1G06140" 31 112 92 153 65 220 76 133 112 237 106 388
"AT1G06148" 5 12 10 82 5 4 13 16 11 102 23 3
"AT1G06149" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06150" 96 210 166 177 113 142 193 166 194 216 285 159
"AT1G06160" 186 238 532 55 3 315 208 99 309 23 423 227
"AT1G06170" 10 9 7 2 6 8 20 39 24 1 14 20
"AT1G06180" 375 302 392 1271 638 54 551 367 517 945 432 40
"AT1G06190" 2684 3035 2915 1238 1222 657 4548 3155 4011 1322 4145 565
"AT1G06200" 1069 1822 2366 3616 1501 1144 1641 1803 1996 2422 1758 1214
"AT1G06210" 905 1139 1319 1446 1913 1529 1286 1296 1240 1778 1547 1355
"AT1G06220" 2826 2958 2570 1556 4157 1581 4459 3833 4145 2941 7608 1774
"AT1G06225" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06230" 1866 2842 1861 1698 3886 2082 3314 3060 3402 3831 4608 2331
"AT1G06240" 455 619 486 184 300 285 968 1088 1053 339 367 345
"AT1G06250" 57 120 81 83 287 62 185 101 199 119 66 92
"AT1G06260" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06265" 68 295 141 123 84 31 98 194 103 108 57 22
"AT1G06270" 166 227 183 231 147 140 236 281 251 320 293 175
"AT1G06280" 0 0 0 1 0 0 0 0 0 0 0 0
"AT1G06290" 2416 3154 2855 4278 2017 2412 3065 3183 3461 7632 2827 1526
"AT1G06310" 21 28 13 1 13 21 12 43 10 8 21 16
"AT1G06320" 6 6 3 2 0 4 3 10 3 0 9 2
"AT1G06330" 8 8 15 0 8 1 1 13 3 0 45 2
"AT1G06340" 0 0 3 0 0 1 3 2 3 0 3 0
"AT1G06350" 107 134 158 61 62 15 150 119 83 24 132 24
"AT1G06360" 1033 1368 1773 48 348 523 2280 1973 1815 53 738 799
"AT1G06370" 97 463 191 151 79 640 185 260 248 109 124 944
"AT1G06380" 234 523 528 624 429 258 418 491 516 639 1359 274
"AT1G06390" 2021 4454 3107 2807 4415 2665 3321 2800 3341 2221 4080 2449
"AT1G06400" 1147 2636 2741 3707 2272 1866 1890 1919 2222 2418 1704 1859
"AT1G06410" 4237 12561 7734 6257 11940 22719 7537 8673 11723 10487 10581 20973
"AT1G06420" 81 95 65 3 32 42 96 171 76 12 35 62
"AT1G06430" 4915 6167 6981 7485 8512 2687 13889 11738 16815 8857 4400 2507
"AT1G06440" 85 234 277 560 145 477 137 165 179 513 233 1722
"AT1G06450" 105 225 203 367 406 199 182 202 328 545 383 253
"AT1G06460" 2294 4509 6330 1002 2231 790 5404 4151 5865 1361 1562 448
"AT1G06470" 749 2262 1912 1731 1912 801 1152 1613 1428 1501 1198 957
"AT1G06475" 60 47 77 115 77 388 45 61 34 68 524 877
"AT1G06480" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06490" 354 238 129 41 172 94 393 555 281 222 363 159
"AT1G06500" 201 386 409 227 217 102 334 409 299 201 296 106
"AT1G06510" 603 1049 1227 1018 216 553 1014 849 1268 554 664 428
"AT1G06515" 361 961 623 842 790 314 452 486 513 503 668 186
"AT1G06520" 83 89 161 401 131 417 93 112 106 563 747 402
"AT1G06530" 1052 1286 1121 1347 1367 432 2123 1842 2023 1668 3241 452
"AT1G06540" 16 5 12 59 41 1 23 21 26 55 23 2
"AT1G06550" 2555 6446 7678 15636 1558 539 2007 8069 4147 13760 2477 786
"AT1G06560" 444 927 705 810 551 1109 678 703 593 696 1471 1576
"AT1G06570" 859 1988 1296 1832 2222 387 2931 2091 3275 2521 2402 230
"AT1G06580" 65 238 154 156 158 204 117 151 135 149 117 423
"AT1G06590" 346 666 422 787 544 516 490 787 564 1533 846 687
"AT1G06610" 0 0 0 0 0 0 0 0 0 0 0 1
"AT1G06620" 356 456 749 1059 216 21637 198 366 215 1014 913 34220
"AT1G06630" 491 1518 924 947 1349 1349 832 930 877 950 908 1618
"AT1G06640" 3481 3801 9143 2027 3469 2591 3291 5121 3829 2462 3246 10042
"AT1G06645" 355 1178 986 697 244 638 1000 1078 1453 330 252 304
"AT1G06650" 1699 2161 2821 3671 700 597 3236 2701 3944 3262 1060 309
"AT1G06660" 139 115 90 29 97 37 140 185 78 52 72 32
"AT1G06670" 2669 2970 2070 1983 3881 1395 3739 3537 3370 4152 6744 1205
"AT1G06680" 50166 56678 90634 6026 28198 17016 88859 108588 122151 4979 28235 5573
"AT1G06690" 1002 1213 1067 937 837 450 2902 3021 3865 1324 891 397
"AT1G06700" 1938 4667 3455 2651 3865 1590 2732 2843 2800 2428 2283 1202
"AT1G06710" 244 648 364 416 445 705 453 598 526 900 875 680
"AT1G06720" 1751 2137 1356 1870 2103 981 2639 1956 1991 3164 9272 1198
"AT1G06730" 467 666 685 546 442 574 790 743 820 661 761 547
"AT1G06740" 136 225 205 117 296 415 275 251 275 278 359 830
"AT1G06750" 6 15 17 10 34 23 14 15 16 14 5 84
"AT1G06760" 2613 5416 3529 3181 8485 4564 4917 5072 4623 3240 9136 6631
"AT1G06770" 303 613 421 360 316 337 435 459 498 459 1041 457
"AT1G06780" 677 1068 856 1016 1759 491 729 810 766 1478 1268 438
"AT1G06790" 251 461 408 516 297 239 405 438 392 365 667 288
"AT1G06800" 118 248 559 714 174 446 193 275 221 985 711 578
"AT1G06810" 1 0 3 0 0 1 2 0 4 2 2 6
"AT1G06820" 1425 3095 2723 2474 1288 1639 2264 3651 2808 2915 1771 1938
"AT1G06830" 216 149 181 14 187 366 285 212 212 16 272 306
"AT1G06840" 949 2083 1481 2666 1364 3684 1273 1616 1587 5717 3889 3497
"AT1G06850" 289 534 490 291 463 1023 330 402 344 300 514 863
"AT1G06860" 0 0 0 0 0 1 0 0 0 0 0 2
"AT1G06870" 531 824 1035 1466 1078 4019 821 1005 1133 1848 1909 2926
"AT1G06880" 0 0 0 0 0 0 0 0 1 0 0 0
"AT1G06890" 1715 3125 2588 3309 4426 661 2333 2608 2568 3064 2250 633
"AT1G06900" 2218 3045 2135 1926 2370 3060 2662 3062 2915 3474 5308 3055
"AT1G06910" 188 358 300 339 320 542 345 444 331 340 344 750
"AT1G06920" 1 0 1 1 0 0 1 1 1 0 1 3
"AT1G06923" 32 103 111 5 3 1 7 44 14 0 14 10
"AT1G06925" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06930" 17 7 10 0 4 113 6 10 5 0 3 64
"AT1G06950" 6410 6775 4695 3175 5022 3689 12940 8769 10103 6065 12056 2599
"AT1G06960" 365 772 657 543 284 294 523 676 644 468 551 290
"AT1G06970" 1 5 2 33 22 3 9 8 7 32 2 4
"AT1G06980" 13 35 75 10 15 5 78 100 85 4 4 24
"AT1G06990" 0 0 0 0 1 0 0 0 0 0 0 1
"AT1G07000" 367 757 1776 3189 598 9616 413 510 921 3234 1724 13077
"AT1G07010" 2110 3229 6140 4054 547 714 4281 8252 8683 3590 1501 632
"AT1G07020" 233 470 546 624 479 501 323 404 351 429 458 509
"AT1G07025" 0 0 0 0 0 1 0 0 1 0 0 0
"AT1G07030" 461 828 755 1125 1534 296 972 892 952 1313 1667 230
"AT1G07040" 903 2010 1628 3152 1838 294 1690 1338 1874 4044 760 180
"AT1G07050" 310 576 843 22 25 67 1342 675 695 18 252 87
"AT1G07051" 2 0 1 0 0 1 0 0 0 0 0 1
"AT1G07060" 4 5 3 7 4 0 3 3 5 5 4 1
"AT1G07070" 400 523 652 300 239 112 591 505 426 242 1321 122
"AT1G07080" 1688 2287 3165 2600 2402 360 2804 2812 3451 3389 1676 311
"AT1G07090" 238 264 531 447 583 87 333 390 348 240 1216 94
"AT1G07100" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07110" 3316 7567 5464 5533 2803 2828 7745 9163 8915 7429 2437 1614
"AT1G07119" 9 35 16 13 46 8 23 35 29 27 21 9
"AT1G07120" 23 34 20 3 32 49 22 32 28 7 72 180
"AT1G07128" 5 6 8 17 2 6 5 4 2 4 11 9
"AT1G07130" 16 40 28 57 15 45 12 29 20 41 59 68
"AT1G07135" 1292 340 5579 994 1639 57480 290 261 717 1284 10788 79034
"AT1G07140" 3757 6304 7122 10220 6776 2109 5348 4865 5603 6536 9594 2454
"AT1G07150" 96 81 309 285 115 3692 167 135 250 287 471 6930
"AT1G07160" 4 2 5 52 18 3890 3 7 7 98 871 2805
"AT1G07170" 277 833 640 981 436 195 473 445 513 455 722 175
"AT1G07175" 2 5 1 0 0 6 4 2 2 0 13 6
"AT1G07180" 1882 966 1093 104 959 854 4835 4841 6684 153 2618 698
"AT1G07190" 0 0 0 1 0 0 0 0 1 0 0 1
"AT1G07200" 1221 1828 1644 1083 1218 164 2238 2479 2506 1900 1557 186
"AT1G07210" 1260 1837 2023 2314 1731 382 1493 1599 1532 1741 2077 359
"AT1G07220" 503 731 892 1922 495 1766 756 793 870 2244 1081 3710
"AT1G07230" 1091 1959 1718 1711 1763 603 1776 2029 2004 2683 1110 614
"AT1G07240" 423 1402 2199 2733 1053 1459 735 1343 1456 2256 3396 1810
"AT1G07250" 649 1356 1502 1677 879 89 1630 1862 2172 1540 1021 103
"AT1G07260" 135 175 283 291 232 27 129 251 184 339 261 40
"AT1G07270" 59 64 59 89 39 41 61 71 45 81 36 80
"AT1G07280" 2198 3935 3004 998 1760 526 4992 3957 5528 1478 1967 660
"AT1G07290" 82 298 277 705 114 78 53 229 139 595 93 123
"AT1G07300" 83 123 105 156 502 45 129 119 118 182 101 36
"AT1G07310" 488 1265 1063 1230 2263 1513 1239 1220 1305 2373 1389 1598
"AT1G07320" 5934 5977 6684 686 3132 1423 12671 8634 11730 694 5808 629
"AT1G07330" 4 7 8 10 7 1 20 8 18 2 6 5
"AT1G07340" 0 0 0 0 0 1 0 0 0 0 0 0
"AT1G07350" 1014 1776 3229 8844 4743 1266 2303 4255 2675 7814 3394 1232
"AT1G07360" 1066 1422 1227 1066 2434 875 1806 1558 1665 1929 2782 864
"AT1G07370" 489 312 408 220 202 69 547 568 361 190 478 144
"AT1G07380" 475 672 674 929 428 134 531 842 668 1319 382 133
"AT1G07390" 463 325 378 413 279 78 479 307 417 598 591 139
"AT1G07400" 50 251 54 6366 1828 32 117 45 57 569 537 81
"AT1G07410" 104 126 165 99 140 39 80 125 74 146 113 48
"AT1G07420" 905 2842 1760 2760 3607 2186 1580 1850 1599 2852 1635 2154
"AT1G07430" 20 12 23 24 86 3 52 127 39 122 155 59
"AT1G07440" 1089 2170 3420 334 91 26 1764 2770 2223 300 1003 53
"AT1G07450" 93 99 135 17 1 29 194 306 356 10 19 16
"AT1G07460" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07470" 417 677 535 1111 737 263 629 799 659 1360 682 240
"AT1G07473" 2 2 2 2 12 39 9 5 13 14 18 41
"AT1G07476" 0 0 0 0 1 7 0 0 2 1 1 16
"AT1G07480" 456 808 578 1279 787 269 780 815 805 1586 743 310
"AT1G07485" 2 2 2 0 0 1 5 1 0 0 2 0
"AT1G07490" 0 0 0 0 1 0 0 0 0 0 0 0
"AT1G07500" 9 3 14 55 16 2162 14 30 21 110 45 3367
"AT1G07510" 1232 1367 1445 1339 2232 3532 1930 2027 1960 3156 3250 5487
"AT1G07520" 362 727 852 848 1030 7667 537 577 857 1444 3675 5929
"AT1G07530" 1214 1746 1559 1736 2090 3695 2009 1799 2338 3317 4032 3918
"AT1G07540" 0 0 2 6 5 1 0 1 2 1 2 0
"AT1G07550" 39 30 29 0 3 1 31 34 39 2 23 1
"AT1G07560" 141 413 208 19 40 18 81 240 167 14 233 27
"AT1G07570" 557 989 700 438 1160 605 842 795 1050 292 1589 588
"AT1G07580" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07590" 6320 11375 24403 50804 8682 507 5699 5224 10079 24708 3540 602
"AT1G07600" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07610" 3238 7823 10465 7192 2108 91 1829 4379 3348 7274 940 201
"AT1G07615" 246 476 349 577 345 431 442 433 375 532 704 458
"AT1G07620" 262 86 368 906 67 529 231 98 302 1010 1435 1506
"AT1G07630" 847 950 1199 2136 1659 3797 900 949 1035 3282 5606 4977
"AT1G07640" 826 1261 1340 289 1343 517 1141 2249 1606 832 1817 822
"AT1G07645" 0 14 1 45 0 2 13 42 13 332 1 2
"AT1G07650" 1283 4212 2585 1995 3170 10685 2165 2293 2162 2011 4892 9712
"AT1G07660" 442 832 644 704 1035 607 779 674 687 594 1095 746
"AT1G07670" 2355 2287 2235 2224 6494 5952 2660 2843 2544 4656 4225 6287
"AT1G07680" 1 0 2 0 0 61 0 0 0 0 1 123
"AT1G07690" 0 4 0 0 0 25 1 0 0 6 3 7
"AT1G07700" 1171 1543 2434 2741 1157 918 1689 2130 2412 1754 1096 526
"AT1G07702" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07705" 844 1232 861 1197 784 1088 1221 1248 1196 1628 1616 817
"AT1G07710" 22 36 35 31 187 34 34 44 46 70 32 34
