"GSM1655653" "GSM1655654" "GSM1655655" "GSM1655656" "GSM1655657" "GSM1655658" "GSM1655659" "GSM1655660" "GSM1655661" "GSM1655662" "GSM1655663" "GSM1655664"
"AT1G04330" 9 12 16 7 8 6 4 10 5 33 8 71
"AT1G04340" 407 446 612 671 625 854 648 814 971 983 625 830
"AT1G04350" 1412 1284 1633 2070 1623 2984 2051 2073 2974 3232 1623 1991
"AT1G04360" 78 74 81 68 53 75 61 44 42 24 53 25
"AT1G04370" 0 0 0 0 0 0 0 0 1 0 0 2
"AT1G04380" 1 0 6 10 4 3 1 6 9 7 4 5
"AT1G04390" 828 967 1317 1302 1365 1931 1220 1322 1548 1265 1365 1271
"AT1G04400" 13113 13962 19424 12723 12478 17213 12284 16104 15926 19809 12478 21357
"AT1G04410" 30001 35319 43766 20395 17883 26731 18233 21268 23980 31344 17883 25233
"AT1G04420" 1258 1516 1946 903 803 1273 789 1041 1017 974 803 717
"AT1G04425" 5 10 14 2 2 5 1 0 4 1 2 2
"AT1G04430" 7424 9439 12804 3345 4190 5857 3273 5453 4935 2094 4190 2243
"AT1G04440" 6678 5782 8327 11991 11516 14834 12388 14088 15542 16248 11516 12465
"AT1G04445" 0 3 6 16 20 17 22 42 24 44 20 38
"AT1G04450" 0 0 0 8 0 1 0 6 5 1 0 0
"AT1G04457" 66 66 147 82 57 93 34 58 59 60 57 48
"AT1G04470" 1 4 7 88 22 74 29 64 180 5 22 2
"AT1G04480" 1014 1062 1394 922 953 1289 926 1124 1425 1413 953 1367
"AT1G04490" 21 16 22 89 95 215 100 92 206 337 95 47
"AT1G04500" 28 18 29 69 126 89 232 276 330 603 126 494
"AT1G04501" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04510" 2508 3235 3785 2400 2354 3389 2168 2564 2582 2731 2354 2796
"AT1G04520" 25 48 78 2 1 2 0 1 2 0 1 0
"AT1G04530" 683 740 928 1392 1163 1916 944 1290 1320 1610 1163 1593
"AT1G04540" 12 21 32 152 41 121 43 127 261 41 41 31
"AT1G04550" 388 447 566 690 596 1042 439 615 565 412 596 509
"AT1G04555" 317 267 404 336 339 503 350 394 392 635 339 442
"AT1G04560" 0 1 0 1 0 0 0 1 0 0 0 0
"AT1G04570" 78 66 80 175 119 348 142 165 158 116 119 84
"AT1G04580" 2 1 2 11 3 7 107 44 601 1336 3 199
"AT1G04590" 354 398 536 446 389 593 305 392 330 243 389 281
"AT1G04600" 48 26 31 267 283 455 142 585 299 476 283 474
"AT1G04610" 4 28 24 0 0 0 0 0 0 0 0 0
"AT1G04620" 3554 3732 4927 4179 3916 5105 2797 3508 3098 3128 3916 3398
"AT1G04625" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04630" 484 579 753 410 384 637 413 509 524 618 384 606
"AT1G04635" 9 11 6 8 3 7 9 10 13 12 3 9
"AT1G04640" 271 367 400 309 276 419 270 358 371 617 276 532
"AT1G04645" 0 1 0 0 0 0 0 0 0 3 0 0
"AT1G04650" 16 7 19 26 26 33 13 26 26 34 26 26
"AT1G04660" 5 3 16 0 0 1 1 0 0 0 0 2
"AT1G04670" 0 0 0 0 0 0 0 1 0 0 0 0
"AT1G04680" 711 828 1219 162 126 236 157 120 73 39 126 58
"AT1G04684" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04690" 2452 2610 3712 2858 2557 4633 2885 2913 3749 4647 2557 3283
"AT1G04700" 41 31 73 140 186 236 118 173 211 221 186 208
"AT1G04710" 275 266 639 580 392 787 446 754 827 1259 392 562
"AT1G04720" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G04730" 18 40 57 3 5 8 9 4 3 23 5 7
"AT1G04750" 2154 2634 3535 2414 2284 3543 2292 2744 3345 4585 2284 3472
"AT1G04760" 6 6 16 11 5 11 12 10 19 14 5 10
"AT1G04770" 313 193 277 812 881 1270 677 1194 1811 2346 881 1546
"AT1G04778" 3 0 2 0 0 0 0 3 3 13 0 0
"AT1G04780" 5085 5358 7483 7202 7348 9082 6270 7860 9281 10656 7348 8198
"AT1G04790" 1119 1211 1642 1512 1445 1918 1385 1610 1546 2044 1445 1956
"AT1G04800" 64 323 261 8 14 4 0 7 3 0 14 4
"AT1G04810" 4917 5178 7019 4521 4711 5791 3683 4725 4250 5083 4711 5177
"AT1G04820" 4477 5851 10590 1068 856 1750 731 705 922 1046 856 861
"AT1G04830" 2809 2973 4040 2150 1812 2481 2046 2307 2322 2648 1812 2599
"AT1G04840" 35 32 50 48 40 58 29 25 33 20 40 28
"AT1G04850" 5138 5724 7565 4366 4408 5717 3837 5045 4740 5923 4408 5367
"AT1G04860" 1681 1788 2693 2611 2493 3923 2409 2914 3429 3202 2493 2610
"AT1G04870" 677 745 1034 1088 1067 1370 1222 1339 1373 1278 1067 1640
"AT1G04880" 2 6 11 15 1 4 1 1 2 3 1 0
"AT1G04890" 0 0 2 0 0 2 2 0 0 0 0 0
"AT1G04900" 56 84 138 95 87 106 56 66 46 65 87 67
"AT1G04910" 1434 1411 2074 1711 1627 2357 1414 1665 1606 1505 1627 1394
"AT1G04920" 3 20 19 26 26 32 19 26 20 15 26 10
"AT1G04930" 100 72 152 211 189 314 173 182 247 220 189 204
"AT1G04940" 61 58 84 60 43 77 39 49 60 44 43 29
"AT1G04945" 149 131 214 382 353 497 232 292 301 187 353 215
"AT1G04950" 2140 2179 2967 1973 1901 2559 1346 1699 1350 1287 1901 1629
"AT1G04960" 1224 1146 1712 1801 2046 2402 1972 2100 2514 3606 2046 2492
"AT1G04970" 3805 3457 5055 4884 4115 6698 4662 5092 5816 7181 4115 5486
"AT1G04980" 56 61 71 206 112 236 100 168 341 358 112 215
"AT1G04985" 2244 2053 2917 2033 1917 2675 1747 2344 2434 2165 1917 2056
"AT1G04990" 630 824 1076 520 385 818 484 451 536 1012 385 612
"AT1G05000" 180 171 241 190 137 326 347 328 550 876 137 398
"AT1G05010" 9679 13415 16208 8336 8014 12594 7992 8532 12323 17435 8014 10393
"AT1G05020" 92 270 207 126 140 116 48 55 84 12 140 14
"AT1G05030" 536 593 905 833 892 1176 666 851 796 616 892 712
"AT1G05040" 0 0 0 0 0 3 0 0 0 1 0 0
"AT1G05055" 322 269 430 387 342 537 379 394 434 477 342 388
"AT1G05060" 858 767 1132 1661 1578 2259 1637 1889 1809 2062 1578 1936
"AT1G05061" 12 5 9 17 16 20 13 17 25 16 16 18
"AT1G05065" 4 10 16 4 7 9 0 1 1 0 7 0
"AT1G05070" 818 887 1226 506 474 667 323 462 361 327 474 359
"AT1G05080" 0 0 0 0 0 0 0 0 1 0 0 0
"AT1G05085" 1 0 1 5 1 12 0 7 7 13 1 3
"AT1G05090" 60 75 76 44 50 81 38 40 75 54 50 74
"AT1G05100" 35 45 28 123 120 106 271 164 628 268 120 135
"AT1G05120" 1196 1278 1923 2379 2671 3057 2518 2855 3003 3133 2671 2901
"AT1G05135" 2657 2226 3196 2852 4110 4111 1141 1861 1537 555 4110 1358
"AT1G05136" 13 15 23 20 21 32 17 19 9 2 21 12
"AT1G05140" 1161 1304 1748 1214 976 1751 888 1033 1130 1316 976 956
"AT1G05150" 1282 1389 2490 1108 1115 1707 938 1168 1177 1302 1115 1416
"AT1G05160" 1374 1542 1892 1367 1409 2035 942 1234 1097 954 1409 1073
"AT1G05170" 205 187 287 519 464 867 530 477 784 971 464 633
"AT1G05180" 1014 1105 1421 1390 1434 1876 1261 1435 1692 1731 1434 1832
"AT1G05190" 8504 11038 14152 4773 3746 6647 3634 4697 4545 4152 3746 5179
"AT1G05200" 1816 1815 2528 3263 3259 4662 2146 2505 2698 2818 3259 2761
"AT1G05205" 142 139 192 88 63 130 81 93 98 122 63 76
"AT1G05210" 16 12 24 3 3 2 6 5 6 5 3 5
"AT1G05220" 0 1 1 4 6 2 3 4 8 6 6 9
"AT1G05230" 538 518 844 833 977 1008 637 870 686 954 977 879
"AT1G05240" 0 0 0 0 0 1 0 2 1 1 0 1
"AT1G05250" 0 0 0 2 0 2 0 0 5 0 0 0
"AT1G05260" 3 4 3 0 0 1 0 1 2 0 0 1
"AT1G05270" 2618 3080 3495 1975 2000 2438 1782 2099 2147 2961 2000 2922
"AT1G05280" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05290" 0 0 0 0 0 1 0 0 0 0 0 0
"AT1G05291" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05300" 491 447 720 507 545 646 534 605 541 739 545 1059
"AT1G05310" 131 137 216 231 229 362 209 431 323 501 229 541
"AT1G05320" 502 548 941 463 584 715 343 480 470 617 584 664
"AT1G05330" 23 35 28 27 34 24 23 31 46 39 34 28
"AT1G05340" 2048 1610 1933 8549 8662 7038 11301 12536 17696 17854 8662 7500
"AT1G05350" 573 698 965 716 722 1116 712 775 982 860 722 860
"AT1G05360" 601 1002 887 589 614 833 368 477 607 432 614 431
"AT1G05370" 28 24 36 109 107 116 50 72 82 40 107 78
"AT1G05380" 3431 3869 5705 3833 4389 5175 3521 3804 4206 4180 4389 4746
"AT1G05385" 494 506 719 356 315 559 321 414 380 281 315 265
"AT1G05390" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05400" 53 46 57 53 55 114 75 97 93 110 55 110
"AT1G05410" 1023 1478 1710 603 516 880 573 618 721 710 516 771
"AT1G05420" 9 14 37 0 1 12 0 0 0 1 1 1
"AT1G05430" 668 742 1017 810 711 1125 834 943 1062 1267 711 968
"AT1G05440" 0 0 0 1 0 0 0 0 0 0 0 0
"AT1G05450" 1 2 2 4 3 10 34 18 31 27 3 25
"AT1G05460" 94 163 260 86 88 130 39 53 37 25 88 40
"AT1G05470" 207 346 351 143 97 151 34 50 40 30 97 17
"AT1G05490" 17 23 36 18 26 22 34 36 63 122 26 84
"AT1G05500" 1060 1269 1981 1535 1329 2086 1184 1391 1554 2088 1329 1428
"AT1G05510" 0 1 0 2 0 4 2 1 1 2 0 0
"AT1G05520" 2168 2219 3142 3286 3170 4470 3102 3439 3750 4808 3170 4073
"AT1G05530" 3 2 5 6 2 6 3 8 8 19 2 0
"AT1G05540" 23 40 44 46 41 66 27 22 21 16 41 13
"AT1G05550" 18 16 19 18 9 19 16 26 22 11 9 16
"AT1G05560" 177 141 204 200 153 381 484 345 647 1206 153 351
"AT1G05562" 1 1 0 2 0 1 1 0 2 0 0 0
"AT1G05570" 2055 2215 3011 6553 10843 9708 6918 9037 10186 15441 10843 17973
"AT1G05575" 329 311 139 2215 3085 1488 1752 1754 2227 1094 3085 1069
"AT1G05577" 0 0 0 5 5 4 6 7 3 2 5 2
"AT1G05580" 8 8 27 261 26 150 88 224 413 20 26 23
"AT1G05590" 247 246 406 325 244 406 157 155 173 145 244 159
"AT1G05600" 530 621 841 636 658 1067 430 531 512 373 658 366
"AT1G05610" 21 21 27 22 18 19 17 24 23 7 18 8
"AT1G05615" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05620" 169 187 286 197 206 241 454 300 608 1568 206 806
"AT1G05630" 310 357 474 1328 1656 2197 1120 1304 1769 753 1656 695
"AT1G05640" 40 37 39 87 107 118 62 63 84 38 107 39
"AT1G05650" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05660" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05670" 186 171 256 525 562 709 373 423 498 441 562 457
"AT1G05675" 24 66 21 828 928 678 290 343 399 287 928 228
"AT1G05680" 84 63 90 227 177 378 945 558 1577 1876 177 497
"AT1G05690" 258 202 269 357 271 584 244 338 339 291 271 289
"AT1G05700" 0 0 1 4 3 6 5 3 8 6 3 4
"AT1G05710" 56 61 78 468 472 829 637 493 982 868 472 393
"AT1G05720" 663 620 801 657 555 1046 567 661 771 880 555 694
"AT1G05730" 13 10 20 17 10 21 5 8 14 9 10 22
"AT1G05740" 0 0 1 1 1 0 0 0 0 0 1 0
"AT1G05750" 198 226 356 320 308 406 240 306 253 230 308 282
"AT1G05760" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05770" 28 49 84 7 11 18 6 9 4 11 11 6
"AT1G05780" 139 152 227 185 196 223 223 245 300 267 196 227
"AT1G05785" 307 298 398 442 432 672 464 440 610 592 432 469
"AT1G05790" 3089 3309 4197 3104 3169 3927 2682 3406 3345 4042 3169 3852
"AT1G05800" 0 0 0 1 2 0 1 1 1 0 2 1
"AT1G05805" 3240 3471 4230 3139 3000 3904 2680 3117 3216 3844 3000 3843
"AT1G05810" 1832 1805 2646 662 571 982 381 592 437 198 571 249
"AT1G05820" 157 175 218 188 166 202 112 132 183 103 166 99
"AT1G05830" 2129 2292 3067 2716 3300 3456 2117 2833 3094 2520 3300 2666
"AT1G05835" 159 715 617 2 9 5 9 10 9 8 9 4
"AT1G05840" 8236 8919 11419 4462 4241 5625 3647 4410 4360 5647 4241 5860
"AT1G05850" 37339 37304 69958 6910 6005 11784 2517 3481 2691 1521 6005 2247
"AT1G05860" 752 930 1124 533 444 709 404 482 442 430 444 453
"AT1G05870" 687 899 1032 408 260 712 182 229 185 298 260 281
"AT1G05880" 3 5 1 1 3 2 5 2 53 560 3 255
"AT1G05890" 12650 12201 17489 12449 12658 15797 10373 13428 12024 14727 12658 16088
"AT1G05894" 115 127 165 94 115 163 80 101 88 62 115 63
"AT1G05900" 672 639 949 967 854 1313 922 974 1038 1097 854 824
"AT1G05910" 496 485 809 1373 1477 1927 1215 1322 1515 1590 1477 1293
"AT1G05920" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05925" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05930" 0 0 0 1 1 0 0 3 1 1 1 0
"AT1G05940" 2011 2073 2826 2815 2922 3784 2360 2819 2936 2859 2922 2677
"AT1G05950" 107 114 156 230 211 343 97 194 148 224 211 251
"AT1G05960" 3895 4084 5828 4425 4339 6222 3215 4078 4091 3145 4339 3400
"AT1G05970" 206 271 355 222 226 351 184 259 250 170 226 211
"AT1G05980" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G05990" 0 0 0 0 1 0 0 0 0 1 1 1
"AT1G06000" 64 71 80 158 168 285 177 273 210 332 168 200
"AT1G06002" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06010" 164 238 275 118 104 186 77 116 114 116 104 113
"AT1G06020" 48 65 72 33 28 39 27 36 33 36 28 30
"AT1G06030" 3 2 3 9 2 6 4 8 15 21 2 16
"AT1G06040" 10368 9814 13101 12863 9025 21301 8722 10890 11462 10409 9025 8215
"AT1G06050" 628 490 712 809 803 1144 889 1062 1208 1524 803 1111
"AT1G06060" 1485 1525 2140 1395 1215 1893 1226 1464 1290 1837 1215 1637
"AT1G06070" 1204 1391 1782 1113 1072 1533 1088 1256 1284 1528 1072 1397
"AT1G06080" 3507 6596 6796 1 3 108 7 7 2 1 3 8
"AT1G06090" 2 8 11 0 2 2 0 0 0 3 2 2
"AT1G06100" 0 0 0 1 0 2 3 0 1 2 0 1
"AT1G06110" 3487 3805 4888 2767 2574 3543 2422 2753 2774 2865 2574 2854
"AT1G06120" 1 0 1 0 0 0 0 0 0 0 0 0
"AT1G06130" 1429 1547 2059 3715 4163 4621 3368 4974 4977 7067 4163 4266
"AT1G06135" 0 2 0 32 38 10 7 11 22 10 38 2
"AT1G06137" 0 0 0 1 1 0 1 1 3 2 1 0
"AT1G06140" 33 23 34 162 247 151 122 128 200 79 247 104
"AT1G06148" 8 23 22 6 8 7 13 4 12 109 8 88
"AT1G06149" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06150" 54 37 65 81 85 112 59 67 80 79 85 93
"AT1G06160" 13 20 32 324 451 481 844 882 765 447 451 624
"AT1G06170" 3 5 4 0 0 2 0 1 0 0 0 0
"AT1G06180" 58 61 87 126 144 195 230 193 353 955 144 686
"AT1G06190" 1644 1908 2400 1887 1719 2413 1549 1870 1791 1490 1719 1431
"AT1G06200" 3619 3844 4863 3224 3178 4541 2516 3405 3123 3077 3178 2966
"AT1G06210" 718 734 1077 1270 1157 1746 1186 1266 1375 1406 1157 1002
"AT1G06220" 1377 1664 2291 2080 2111 2650 1654 2003 1925 1783 2111 2007
"AT1G06225" 0 0 0 0 0 0 0 0 0 1 0 0
"AT1G06230" 5317 5354 8142 7121 7733 9204 6865 8921 8544 9031 7733 9846
"AT1G06240" 93 89 156 113 112 168 78 88 103 84 112 57
"AT1G06250" 45 55 53 55 79 85 49 47 52 30 79 36
"AT1G06260" 2 2 4 2 2 3 0 1 3 2 2 0
"AT1G06265" 170 216 233 170 183 201 129 127 135 79 183 72
"AT1G06270" 48 33 69 118 138 177 57 83 92 103 138 79
"AT1G06280" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06290" 1888 2059 3013 2627 2407 3658 2720 2826 3352 5392 2407 3765
"AT1G06310" 21 20 31 48 15 34 28 36 56 71 15 33
"AT1G06320" 0 0 0 0 0 0 0 0 0 0 0 1
"AT1G06330" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06340" 0 1 1 0 0 0 0 0 0 0 0 0
"AT1G06350" 32 26 77 0 0 1 0 0 0 0 0 0
"AT1G06360" 46 40 115 0 0 0 0 0 0 0 0 0
"AT1G06370" 309 288 435 371 340 421 240 309 277 159 340 175
"AT1G06380" 115 82 157 226 237 324 143 221 194 129 237 130
"AT1G06390" 3328 4018 4913 1998 2000 3083 1487 1846 1756 1671 2000 1645
"AT1G06400" 8545 7475 10755 8025 9016 9637 6934 10685 9178 8118 9016 7168
"AT1G06410" 7635 7359 12880 12160 17563 19768 13903 23979 24757 11622 17563 9688
"AT1G06420" 1 1 2 2 1 2 0 0 3 0 1 0
"AT1G06430" 7138 7900 10756 7629 6010 10565 7414 8502 8738 11606 6010 6881
"AT1G06440" 52 39 61 156 187 173 161 223 257 132 187 86
"AT1G06450" 161 190 234 242 276 292 217 289 306 266 276 233
"AT1G06460" 4463 4305 7351 5640 4725 7473 3447 4663 4380 3772 4725 2988
"AT1G06470" 636 699 993 983 1002 1473 786 825 1017 946 1002 770
"AT1G06475" 10 3 10 48 54 126 20 91 99 48 54 8
"AT1G06480" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06490" 57 102 151 48 56 67 31 21 26 23 56 17
"AT1G06500" 526 503 714 339 303 410 239 341 288 292 303 317
"AT1G06510" 654 667 958 725 665 1130 694 772 846 746 665 701
"AT1G06515" 513 594 707 455 382 657 413 577 649 773 382 586
"AT1G06520" 455 348 581 2677 2209 1811 4527 5433 7059 9093 2209 4272
"AT1G06530" 2101 2310 3358 2494 2746 3353 2267 3031 2972 2633 2746 2705
"AT1G06540" 2 1 1 7 0 7 0 5 11 2 0 0
"AT1G06550" 345 502 590 297 269 362 237 183 230 285 269 373
"AT1G06560" 571 650 860 479 427 638 410 491 431 361 427 405
"AT1G06570" 56465 66288 82157 37346 27535 36964 34324 40290 40117 47832 27535 36400
"AT1G06580" 186 195 263 270 345 405 231 378 383 192 345 253
"AT1G06590" 299 321 474 394 413 492 491 472 573 436 413 547
"AT1G06610" 0 0 0 0 0 0 0 1 0 0 0 0
"AT1G06620" 25 15 17 1057 1590 1132 2411 1494 2464 1587 1590 589
"AT1G06630" 1722 2072 2584 1558 1799 2488 1462 1618 1988 1626 1799 1815
"AT1G06640" 4162 3621 5309 5862 6543 8178 4934 6729 6793 4393 6543 4613
"AT1G06645" 523 469 692 479 393 705 373 472 458 837 393 786
"AT1G06650" 2917 2819 3854 3479 2899 4509 3695 4314 4700 8476 2899 6303
"AT1G06660" 4 7 3 0 6 6 13 2 11 9 6 11
"AT1G06670" 1471 1653 2456 2717 2939 3564 2165 2676 2789 2849 2939 2656
"AT1G06680" 61489 87743 93229 21062 14962 24789 12578 15058 11305 15321 14962 15164
"AT1G06690" 1251 1335 1688 1414 1215 1807 1027 1189 1114 867 1215 704
"AT1G06700" 9861 10336 14383 7241 6908 9427 6625 8218 7583 7696 6908 7412
"AT1G06710" 154 162 297 315 326 391 123 188 194 140 326 170
"AT1G06720" 587 674 1127 934 954 1051 443 550 529 320 954 455
"AT1G06730" 383 466 587 540 575 691 470 529 526 439 575 398
"AT1G06740" 144 159 238 305 377 406 351 368 380 194 377 315
"AT1G06750" 6 5 7 15 17 27 17 25 29 6 17 10
"AT1G06760" 15444 14593 22037 12698 7693 15936 8667 9199 8346 11067 7693 9004
"AT1G06770" 463 435 628 518 499 715 472 566 572 465 499 500
"AT1G06780" 577 495 815 1167 1020 1505 1033 1095 1192 1364 1020 1159
"AT1G06790" 92 107 139 122 100 157 66 85 69 58 100 81
"AT1G06800" 337 355 514 675 758 882 681 635 717 808 758 818
"AT1G06810" 0 1 5 3 2 2 0 1 3 0 2 3
"AT1G06820" 1158 1128 1771 1418 1378 1910 1284 1367 1516 1440 1378 1255
"AT1G06830" 56 51 39 159 56 261 43 78 73 4 56 7
"AT1G06840" 1903 1860 2641 2774 3232 3654 2201 2579 2677 2455 3232 2602
"AT1G06850" 479 470 757 125 210 210 82 117 72 111 210 111
"AT1G06860" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06870" 489 425 586 694 684 991 814 843 1057 1157 684 884
"AT1G06880" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06890" 4228 4606 6039 3943 3979 5145 3668 4324 4399 5202 3979 4713
"AT1G06900" 1671 1800 2803 1427 1369 1994 1147 1208 1227 1173 1369 1299
"AT1G06910" 119 111 173 192 225 284 165 205 213 257 225 207
"AT1G06920" 0 0 0 3 1 1 3 1 3 1 1 3
"AT1G06923" 0 0 0 0 0 0 0 1 0 0 0 1
"AT1G06925" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G06930" 0 1 1 2 0 0 1 0 0 0 0 0
"AT1G06950" 3060 3657 5374 4029 4449 4919 3413 4440 4282 3656 4449 3976
"AT1G06960" 268 381 427 115 102 174 67 101 103 123 102 93
"AT1G06970" 0 0 0 5 1 2 3 3 5 0 1 1
"AT1G06980" 342 386 656 51 30 93 27 21 15 11 30 21
"AT1G06990" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07000" 3149 2357 2853 26489 34605 27719 21612 25429 29297 20083 34605 20736
"AT1G07010" 153 180 190 513 449 783 341 360 385 394 449 369
"AT1G07020" 543 652 752 425 385 589 326 418 445 585 385 434
"AT1G07025" 0 0 0 2 1 2 0 0 1 1 1 1
"AT1G07030" 414 391 628 570 492 882 704 682 940 1239 492 839
"AT1G07040" 23929 24773 36487 12937 8741 14405 13011 12466 16024 21611 8741 13789
"AT1G07050" 17 12 22 23 10 41 10 12 10 8 10 15
"AT1G07051" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07060" 0 0 0 0 0 0 1 2 2 4 0 2
"AT1G07070" 99 120 170 90 65 85 58 72 89 66 65 78
"AT1G07080" 5612 5465 7924 6666 5901 8619 4593 5984 5844 6685 5901 5327
"AT1G07090" 807 763 985 1006 1017 1462 1341 1446 1172 1934 1017 2693
"AT1G07100" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07110" 18618 21869 27329 14650 14437 17815 14063 16775 15742 11564 14437 12485
"AT1G07119" 7 1 7 11 20 24 17 18 22 28 20 17
"AT1G07120" 6 9 6 18 28 17 23 28 26 20 28 24
"AT1G07128" 3 1 3 8 13 14 15 16 15 16 13 4
"AT1G07130" 17 14 13 62 102 68 61 65 84 48 102 62
"AT1G07135" 10459 9252 5044 13797 18974 6848 8173 8025 8907 4341 18974 4008
"AT1G07140" 3272 3564 5750 3914 4089 5050 3653 4253 4913 5597 4089 4154
"AT1G07150" 369 515 482 1051 1358 822 1081 1192 1267 621 1358 478
"AT1G07160" 9 13 2 107 85 68 100 61 93 72 85 85
"AT1G07170" 968 964 1358 691 701 1036 604 785 885 845 701 887
"AT1G07175" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07180" 173 214 286 142 109 235 83 69 87 77 109 59
"AT1G07190" 1 0 0 0 0 0 0 0 1 0 0 0
"AT1G07200" 1928 2408 3254 1433 1347 2069 1325 1557 1442 1499 1347 1391
"AT1G07210" 612 604 944 613 514 853 377 485 477 477 514 492
"AT1G07220" 294 302 469 926 1174 1302 1198 1077 1354 1329 1174 876
"AT1G07230" 4136 4135 6605 4341 3689 6321 2847 3538 3389 3633 3689 3206
"AT1G07240" 3095 2943 4100 6150 6869 7935 5431 6996 6775 5454 6869 5918
"AT1G07250" 3053 3259 4551 2366 1825 3528 1841 2350 2362 2695 1825 2147
"AT1G07260" 20 28 49 18 10 16 10 14 14 29 10 9
"AT1G07270" 4 9 10 0 0 0 0 3 2 0 0 3
"AT1G07280" 6798 6470 9923 3809 2872 5516 2171 2184 1905 3871 2872 3145
"AT1G07290" 72 77 88 123 112 183 110 126 122 125 112 147
"AT1G07300" 312 210 318 401 429 435 298 461 455 580 429 501
"AT1G07310" 4789 5226 7366 4789 4714 5558 3782 4839 4916 5244 4714 4666
"AT1G07320" 8085 11290 13054 4184 3738 5534 2360 3412 2769 1973 3738 2835
"AT1G07330" 17 25 15 17 20 15 8 11 14 5 20 6
"AT1G07340" 2 14 15 2 1 1 1 10 5 1 1 1
"AT1G07350" 1251 1203 1780 1810 1605 2992 1793 1424 2087 2057 1605 1424
"AT1G07360" 1356 1461 1956 2221 2129 2879 2304 2654 2517 3056 2129 2495
"AT1G07370" 21 48 61 5 14 10 4 4 11 24 14 11
"AT1G07380" 1524 1143 2054 2287 1980 3175 1540 1677 1547 2120 1980 1907
"AT1G07390" 434 397 591 656 615 900 420 371 419 258 615 289
"AT1G07400" 9 10 8 13 27 34 26 4 22 28 27 25
"AT1G07410" 54 57 75 25 14 32 8 8 19 19 14 15
"AT1G07420" 2306 2405 3416 887 894 1368 703 764 827 841 894 753
"AT1G07430" 471 468 571 1851 1260 3563 1680 1466 2218 2258 1260 1166
"AT1G07440" 2077 2650 2997 2466 2124 3224 1075 1394 1294 827 2124 951
"AT1G07450" 0 1 0 1 0 1 1 1 2 0 0 2
"AT1G07460" 0 0 0 0 0 0 0 1 1 0 0 1
"AT1G07470" 1683 1835 2512 1941 1755 2229 1907 2309 2105 2633 1755 2261
"AT1G07473" 0 0 0 4 6 3 2 9 7 3 6 8
"AT1G07476" 0 0 0 0 0 0 0 1 0 0 0 0
"AT1G07480" 2093 2434 3205 1999 1755 2301 1661 2294 2018 2861 1755 2265
"AT1G07485" 0 2 2 0 1 2 1 1 1 1 1 0
"AT1G07490" 6 2 10 0 0 1 0 0 0 0 0 0
"AT1G07500" 14 3 9 88 143 110 101 103 144 109 143 73
"AT1G07510" 685 720 1088 2363 2845 3024 2128 2682 2529 2094 2845 1787
"AT1G07520" 817 682 881 2265 2025 2209 1100 1601 1551 1220 2025 1156
"AT1G07530" 3171 3702 4641 5408 5946 7136 5095 6107 6147 6839 5946 7187
"AT1G07540" 0 1 0 2 0 1 0 2 1 0 0 0
"AT1G07550" 0 0 0 0 0 0 1 0 0 0 0 0
"AT1G07560" 0 0 0 1 0 2 0 1 3 1 0 1
"AT1G07570" 1714 1921 2448 959 599 1238 433 524 425 150 599 221
"AT1G07580" 0 0 0 0 0 0 0 1 0 0 0 0
"AT1G07590" 4419 3899 5351 3627 3765 6778 3405 4406 8140 8283 3765 4734
"AT1G07600" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G07610" 28 19 140 177 30 178 48 189 326 645 30 93
"AT1G07615" 233 298 397 235 246 347 117 218 150 102 246 154
"AT1G07620" 91 56 104 1801 2042 2924 2187 2772 3880 4884 2042 3642
"AT1G07630" 1446 1497 2080 3526 3285 4825 3056 3126 3819 5151 3285 4297
"AT1G07640" 796 769 1350 1840 1690 2684 1830 2078 2251 2680 1690 2650
"AT1G07645" 2 0 2 0 0 0 0 2 2 0 0 1
"AT1G07650" 6764 5742 8881 9755 12265 14918 7793 9595 11111 10214 12265 11646
"AT1G07660" 385 387 617 604 612 867 492 721 739 730 612 582
